1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,17.906,19.686,21.373,23.016,24.6,26.192,27.945,29.898,31.898,33.898,35.898,37.898,39.898,41.898,43.898,45.898
3,6,9,12,15,17.992,20.773,23.196,25.282,27.149,28.878,30.537,32.129,33.733,35.51,37.624,40.129,43.024,46.024,49.024,52.024,55.024,58.024,61.024
4,8,12,16,19.882,23.271,26.243,28.8,30.992,32.941,34.741,36.459,38.094,39.737,41.545,43.667,46.173,49.216,52.859,56.855,60.855,64.855,68.851,72.847
5,10,15,19.898,24.086,27.631,30.792,33.573,35.945,38.027,39.933,41.757,43.49,45.227,47.141,49.384,52.024,55.149,58.875,63.325,68.294,73.263,78.208,83.063
6,12,18,23.329,27.718,31.769,35.643,39.129,42.141,44.776,47.282,49.722,52.122,54.588,57.176,60.118,63.42,66.973,70.922,75.463,81.114,87.071,92.98,98.682
7,14,20.992,26.659,31.486,36.42,41.239,45.714,49.725,53.361,56.867,60.306,63.706,67.173,70.761,74.702,78.961,83.376,87.949,92.69,98.847,105.71,112.43,119.04
8,16,23.992,30.22,35.58,41.412,47.173,52.643,57.655,62.286,66.788,71.224,75.62,80.082,84.667,89.608,94.843,100.17,105.57,110.62,117.32,125.02,132.61,140.09
8.9961,17.996,26.988,33.957,39.82,46.545,53.243,59.71,65.722,71.353,76.855,82.286,87.678,93.141,98.725,104.67,110.87,117.08,123.28,128.65,136.13,144.58,152.86,161.3
9.9961,19.992,29.969,37.796,44.161,51.765,59.298,66.604,73.478,80.008,86.455,92.882,99.251,105.62,112.09,118.91,125.93,132.94,139.91,145.64,153.77,162.89,171.83,181.16
10.996,21.973,32.886,41.592,48.459,56.725,64.686,72.376,79.596,86.592,93.737,101.07,108.3,115.24,122.07,129.25,136.64,144.07,151.64,157.82,166.81,176.69,186.22,196.43
11.996,23.925,35.784,45.365,52.882,61.871,70.404,78.565,86.231,93.886,101.77,110.04,118.13,125.73,133.18,140.78,148.66,156.65,164.91,171.72,181.65,192.29,202.4,213.37
12.996,25.882,38.714,49.267,57.557,67.412,76.769,85.749,94.263,102.79,111.53,120.77,129.76,138.2,146.51,154.91,163.57,172.4,181.47,189.06,199.98,211.57,222.46,234.22
13.925,27.788,41.616,53.165,62.251,72.953,83.255,93.196,102.68,112.12,121.74,131.96,141.85,151.15,160.4,169.77,179.4,189.16,199.02,207.44,219.36,231.95,243.84,256.58
14.875,29.702,44.443,56.992,67.004,78.502,89.671,100.56,111.01,121.32,131.8,143.02,153.83,163.93,174.11,184.47,195.04,205.61,216.22,225.54,238.42,251.99,264.86,278.6
15.855,31.647,47.373,60.918,71.925,84.247,96.196,107.96,119.31,130.45,141.62,153.56,165.04,175.86,186.92,198.19,209.57,220.84,232.23,242.51,256.31,270.71,284.44,299.06
16.851,33.62,50.263,64.745,76.725,89.898,102.58,115.1,127.11,138.92,150.73,163.39,175.62,187.13,198.83,210.75,222.84,234.77,247.01,258.29,272.99,287.93,302.15,317.49
17.82,35.49,52.929,68.2,81.173,95.325,108.76,121.89,134.5,146.97,159.44,172.82,185.77,197.95,210.31,222.84,235.51,248.02,261.05,273.33,288.97,304.75,319.87,336.19
18.694,37.282,55.651,71.898,85.871,100.98,114.99,128.59,141.79,155,168.19,182.23,195.82,208.72,221.79,234.86,247.99,261.04,274.53,287.12,303.18,319.46,335.12,352.16
19.6,39.031,58.125,74.914,89.271,104.56,118.96,133.13,146.7,160.5,174.44,189.24,203.56,217.22,230.86,244.27,257.82,271.52,285.8,298.62,314.73,331.07,346.77,364.17
20.161,39.816,59.012,75.847,90.239,105.6,120.62,135.52,149.66,163.88,178.24,193.54,208.36,222.46,236.43,250.31,264.51,278.88,293.52,306.4,322.58,339,354.73,372.48
20.314,40.055,59.329,76.231,90.686,106.1,121.36,136.85,151.65,166.55,181.41,197.14,212.44,227.01,241.54,256.1,271,285.84,300.55,313.49,329.73,346.2,361.96,380.05
20.463,40.251,59.588,76.553,91.075,106.56,121.86,137.44,152.56,168.03,183.6,200,215.94,231.18,246.38,261.55,276.87,291.81,306.58,319.57,335.88,352.4,368.18,386.63
20.608,40.443,59.843,76.871,91.455,107,122.37,138.01,153.17,168.75,184.6,201.42,217.82,233.48,249.09,264.54,279.96,294.96,309.79,322.85,339.22,355.81,371.61,390.41
