1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48
3,6,9,12,15,18,21,24,27,29.945,32.718,35.361,38.024,40.698,43.424,46.322,49.318,52.318,55.318,58.318,61.318,64.318,67.318,70.318
4,8,12,16,20,24,28,31.922,35.439,38.58,41.451,44.176,46.929,49.69,52.502,55.561,58.937,62.71,66.71,70.71,74.71,78.71,82.71,86.71
5,10,15,20,25,30,34.925,39.11,42.765,46.216,49.478,52.62,55.812,59.047,62.314,65.808,69.518,73.494,78.075,83.075,88.075,93.075,98.075,103.07
6,12,18,24,30,36,41.361,45.827,50.012,54.051,57.922,61.69,65.541,69.467,73.424,77.635,82.094,86.737,91.612,97.31,103.31,109.31,115.31,121.31
7,14,21,28,35,41.769,47.439,52.51,57.278,61.941,66.475,70.941,75.514,80.173,84.878,89.859,95.055,100.44,106.05,112.18,119.15,126.15,133.15,140.15
8,16,24,32,40,47.318,53.416,59.071,64.4,69.675,74.863,80.024,85.322,90.718,96.169,101.89,107.81,113.88,120.24,126.76,134.58,142.58,150.58,158.58
9,17.945,26.859,35.824,44.824,52.667,59.212,65.459,71.384,77.29,83.149,89.016,95.055,101.19,107.42,113.92,120.57,127.38,134.46,141.38,150.05,159.05,168.05,177.05
9.9961,19.349,28.482,38.122,48.122,56.557,63.573,70.271,76.616,82.969,89.373,95.91,102.67,109.56,116.42,123.43,130.58,137.96,145.75,153.13,162.68,172.68,182.68,192.68
10.992,20.659,29.918,40.129,51.118,60.255,67.733,74.894,81.596,88.22,94.851,101.78,109.21,116.79,124.04,131.33,138.89,146.83,155.3,163.21,173.69,184.69,195.69,206.69
11.992,22.141,31.741,42.545,54.416,64.11,72.157,79.804,86.929,93.992,101.04,108.43,116.56,124.87,132.64,140.36,148.47,157,166.2,174.86,186.15,198.15,210.15,222.15
12.992,24.043,34.475,46.035,58.729,69.024,77.698,86.008,93.808,101.53,109.16,117.18,125.99,135.08,143.62,152.1,160.98,170.36,180.39,189.87,202.07,215.07,228.07,241.07
13.992,25.91,37.125,49.392,62.878,73.831,83.114,92.055,100.46,108.78,117.02,125.58,135.09,144.92,154.13,163.42,173.08,183.21,194,204.28,217.42,231.42,245.42,259.42
14.992,27.749,39.722,52.663,66.906,78.533,88.353,97.839,106.77,115.67,124.45,133.43,143.47,153.87,163.66,173.67,184.09,194.91,206.4,217.47,231.61,246.61,261.61,276.61
15.992,29.612,42.373,56,70.992,83.361,93.694,103.69,113.16,122.51,131.67,141.06,151.65,162.62,172.93,183.43,194.33,205.83,218,229.89,245.03,261.03,277.03,293.03
16.992,31.451,44.965,59.259,74.992,88.125,99.031,109.51,119.45,129.09,138.59,148.36,159.38,170.82,181.62,192.56,203.88,216.03,228.86,241.66,257.8,274.8,291.8,308.8
17.992,32.796,46.455,61.004,77.486,91.396,102.97,113.94,124.35,134.45,144.37,154.61,166.16,178.18,189.6,201.14,213.07,225.87,239.35,253.11,270.25,288.25,306.25,324.25
18.992,34.027,47.686,62.38,79.62,94.31,106.5,117.82,128.65,139.21,149.6,160.31,172.35,184.91,196.93,209.09,221.62,234.97,248.71,263.09,281.22,300.22,319.22,338.22
19.992,35.376,49.212,64.188,82.18,97.475,109.92,121.52,132.64,143.55,154.39,165.58,178.13,191.27,203.93,216.66,229.68,243.45,257.56,272.24,290.89,310.54,330.33,350.27
20.992,37.247,51.855,67.416,85.788,101.3,113.95,125.78,137.26,148.38,159.51,171.05,184.02,197.61,210.74,223.92,237.32,251.59,266.1,281.05,300.09,320.06,340.13,360.41
21.992,38.808,53.714,69.435,87.961,103.64,116.51,128.51,140.29,151.8,163.2,174.99,188.31,202.37,215.96,229.51,243.41,258.31,273.1,288.31,307.73,328.08,348.44,368.95
22.988,40.129,55.22,71.102,89.8,105.66,118.74,130.93,142.89,154.76,166.6,178.8,192.48,206.87,220.79,234.87,249.42,264.85,279.85,295.36,315.12,335.8,356.49,377.24
23.988,41.447,56.678,72.702,91.573,107.6,120.85,133.22,145.36,157.49,169.71,182.39,196.56,211.2,225.56,240.27,255.43,271.3,286.43,302.24,322.33,343.33,364.33,385.3
