1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,19.925,21.769,23.604,25.396,27.243,29.22,31.22,33.22,35.22,37.22,39.22,41.22,43.22,45.22,47.22
3,6,9,12,15,18,21,23.906,26.439,28.753,30.961,33.078,35.043,37.114,39.416,42.035,44.89,47.89,50.89,53.89,56.89,59.89,62.89,65.89
4,8,12,16,20,24,27.718,30.835,33.404,35.769,38.051,40.231,42.255,44.388,46.773,49.482,52.561,56.145,60.11,64.11,68.11,72.11,76.11,80.11
5,10,15,20,24.937,29.4,33.176,36.314,38.918,41.318,43.635,45.839,47.898,50.075,52.494,55.255,58.404,62.075,66.365,71.286,76.286,81.286,86.286,91.286
6,12,18,23.996,29.329,33.831,37.639,40.804,43.475,46.024,48.537,51,53.365,55.875,58.604,61.565,64.812,68.561,72.894,78.337,84.337,90.337,96.337,102.34
7,14,20.996,27.863,33.325,37.867,41.714,45.047,48.118,51.208,54.314,57.451,60.525,63.788,67.314,71.059,74.957,79,83.42,89.106,95.984,102.98,109.98,116.98
8,15.965,23.871,31.408,36.918,41.498,45.49,49.271,52.91,56.643,60.459,64.357,68.231,72.341,76.706,81.298,86.008,90.741,95.447,101.17,108.54,116.54,124.54,132.54
9,17.871,26.592,34.776,40.353,45.051,49.451,53.792,58.035,62.439,66.996,71.675,76.365,81.31,86.525,91.988,97.522,103.06,108.45,114.37,122.05,131.05,140.05,149.05
10,19.722,29.192,38.031,43.749,48.588,53.427,58.192,62.847,67.659,72.655,77.878,83.306,89.039,94.863,100.83,106.85,112.91,118.89,125.04,133.28,143.28,153.28,163.28
11,21.541,31.714,41.18,47.118,52.129,57.341,62.463,67.596,72.933,78.306,83.792,89.757,96.216,102.47,108.8,115.39,122.09,128.62,135.09,144.02,155.02,166.02,177.02
11.996,23.333,34.169,44.216,50.451,55.706,61.376,66.902,72.373,77.98,83.851,89.816,96.294,103.51,110.44,117.22,124.11,131.3,138.44,145.42,154.96,166.96,178.96,190.96
12.992,25.098,36.569,47.102,53.675,59.267,65.463,71.553,77.643,83.89,90.427,96.945,103.98,112.01,119.72,127.23,134.85,142.83,150.78,158.44,168.6,181.6,194.6,207.6
13.988,26.855,38.937,49.984,56.945,62.933,69.651,76.4,83.255,90.275,97.518,104.6,112.23,121.1,129.67,138,146.51,155.41,164.24,172.65,183.67,197.67,211.67,225.67
14.984,28.612,41.306,52.878,60.255,66.655,73.851,81.2,88.769,96.545,104.46,112.02,120.12,129.66,138.88,147.97,157.39,167.19,176.86,186.01,197.91,212.91,227.91,242.91
15.98,30.376,43.69,55.796,63.643,70.443,78.078,85.961,94.165,102.6,111.13,119.18,127.71,137.77,147.6,157.44,167.67,178.32,188.78,198.62,211.42,227.42,243.42,259.42
16.976,32.149,46.09,58.741,67.047,74.251,82.298,90.624,99.318,108.22,117.17,125.67,134.73,145.39,155.85,166.26,177.07,188.41,199.58,210.18,223.97,240.97,257.97,274.97
17.973,33.914,48.482,61.686,70.471,78.106,86.533,95.247,104.36,113.71,123.05,131.99,141.62,152.88,163.97,174.95,186.35,198.35,210.16,221.66,236.45,254.45,272.44,290.44
18.969,35.671,50.867,64.627,73.906,81.988,90.808,99.839,109.29,119.05,128.83,138.26,148.42,160.22,171.91,183.52,195.56,208.14,220.67,233.17,248.96,267.95,286.94,305.93
19.965,37.416,53.227,67.537,77.314,85.855,95.078,104.35,114.01,124.06,134.28,144.29,155.13,167.68,180.14,192.44,205.04,218.1,231.5,245,261.78,281.77,301.76,321.74
20.961,39.137,55.549,70.396,80.667,89.624,98.996,108.48,118.34,128.55,139,149.35,160.65,173.67,186.61,199.37,212.42,225.98,240.19,254.68,272.46,293.45,314.43,335.41
21.953,40.835,57.831,73.216,83.984,93.141,102.53,112.26,122.38,132.8,143.41,153.93,165.43,178.73,192.04,205.27,218.86,232.95,247.37,262.74,281.52,303.5,325.48,347.46
22.949,42.529,60.082,75.914,86.973,96.173,105.59,115.54,125.96,136.68,147.55,158.32,170.14,183.85,197.62,211.37,225.55,240.11,254.56,270.35,290.1,313.08,336.06,359.03
23.937,43.906,61.616,77.522,88.631,97.882,107.33,117.49,128.23,139.31,150.52,161.64,173.84,187.97,202.24,216.54,231.29,246.24,260.72,276.61,296.7,320.17,343.86,367.73
