1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,19.98,21.925,23.835,25.776,27.749,29.745,31.745,33.745,35.745,37.745,39.745,41.745,43.745,45.745,47.745
3,6,9,12,15,18,20.98,23.702,26.086,28.365,30.502,32.643,34.812,37.067,39.62,42.439,45.353,48.353,51.353,54.353,57.353,60.353,63.353,66.353
4,8,12,16,20,23.875,27.22,30.055,32.557,34.957,37.192,39.467,41.792,44.235,46.98,50.024,53.196,56.875,60.875,64.875,68.875,72.875,76.875,80.875
5,10,15,20,24.898,28.996,32.443,35.404,38.012,40.537,42.922,45.345,47.824,50.427,53.353,56.576,59.898,63.784,68.553,73.553,78.553,83.553,88.553,93.553
6,12,18,24,29.467,33.643,37.2,40.263,43,45.682,48.255,50.918,53.655,56.502,59.69,63.129,66.62,70.655,75.698,81.588,87.588,93.588,99.588,105.59
7,14,21,28,33.776,38.039,41.8,45.141,48.349,51.596,54.757,58.047,61.502,65.098,68.969,72.953,76.812,81.075,86.243,92.722,99.722,106.72,113.72,120.72
8,16,24,31.922,37.89,42.286,46.431,50.353,54.251,58.251,62.192,66.298,70.627,75.114,79.855,84.639,89.216,93.886,99.188,106.09,114.09,122.09,130.09,138.09
8.9961,17.969,26.902,35.698,41.89,46.584,51.314,55.949,60.612,65.427,70.208,75.176,80.388,85.788,91.447,97.125,102.56,107.89,113.42,120.91,129.91,138.91,147.91,156.91
9.9569,19.835,29.624,39.255,45.878,51.09,56.435,61.576,66.737,72.149,77.647,83.427,89.455,95.576,101.88,108.18,114.33,120.51,126.57,134.92,144.92,154.92,164.92,174.92
10.894,21.643,32.255,42.612,49.698,55.431,61.106,66.467,71.776,77.369,83.204,89.659,96.408,102.95,109.42,115.91,122.37,129.13,135.96,145.17,156.17,167.17,178.17,189.17
11.812,23.404,34.812,45.851,53.392,59.706,65.914,71.722,77.494,83.604,89.98,97.2,104.84,112.06,119.06,126.02,133.03,140.51,148.09,158.03,170.03,182.03,194.03,206.03
12.714,25.129,37.306,49.059,57.137,64.055,70.969,77.522,84.075,90.929,97.996,106.04,114.61,122.7,130.6,138.48,146.43,154.83,163.25,174.15,187.15,200.15,213.15,226.15
13.6,26.82,39.741,52.188,60.863,68.322,75.843,83.094,90.42,97.937,105.69,114.6,124.15,133.11,141.88,150.69,159.58,168.83,178.13,190.04,204.04,218.04,232.04,246.04
14.486,28.506,42.173,55.302,64.6,72.588,80.624,88.51,96.514,104.61,112.8,122.23,132.38,142.09,151.67,161.32,171.02,181.04,191.32,204.22,219.22,234.22,249.22,264.22
15.365,30.169,44.557,58.353,68.239,76.69,85.165,93.549,102.05,110.59,119.24,129.15,139.84,150.2,160.47,170.82,181.17,191.84,202.95,216.84,232.84,248.84,264.84,280.84
16.22,31.776,46.855,61.165,71.275,79.851,88.608,97.384,106.27,115.19,124.38,134.9,146.2,157.11,167.91,178.83,189.7,200.69,212.16,226.58,243.47,260.47,277.47,294.47
17.047,33.329,49.024,63.702,73.969,82.616,91.486,100.58,109.85,119.19,128.8,139.82,151.65,163.15,174.53,186.02,197.3,208.44,220.21,234.99,252.3,269.96,287.92,305.92
17.843,34.702,50.827,65.808,76.216,84.91,93.871,103.22,112.8,122.54,132.65,144.29,156.78,168.85,180.8,192.94,204.65,215.91,227.9,243.02,260.8,278.88,297.4,316.38
18.608,35.867,52.29,67.671,78.267,86.996,96.059,105.56,115.41,125.43,135.82,147.76,160.65,173.24,185.78,198.53,210.67,222.09,234.35,249.85,268.07,286.56,305.73,325.69
19.271,36.965,53.667,69.357,80.353,89.275,98.412,108.09,118.15,128.47,139.18,151.51,164.89,178.02,191.1,204.33,216.71,228.33,241,256.98,275.57,294.62,314.52,335.44
19.816,37.875,54.863,70.808,82.157,91.522,100.81,110.69,120.94,131.45,142.41,155.03,168.74,182.2,195.59,209.07,221.55,233.39,246.51,262.93,282.04,301.7,322.22,344.09
20.384,38.847,56.216,72.451,84.067,93.812,103.44,113.43,123.85,134.61,145.82,158.71,172.71,186.47,200.17,213.9,226.53,238.55,251.95,268.9,288.55,308.85,330.03,352.83
20.992,39.929,57.757,74.4,86.365,96.408,106.41,116.62,127.07,138.02,149.59,162.81,177.14,191.26,205.36,219.44,232.22,244.38,258.15,275.67,295.87,316.82,338.65,362.4
