1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,26,28,29.984,31.98,33.98,35.98,37.98,39.98,41.98,43.98,45.98,47.98
3,6,9,12,15,18,21,23.992,26.957,29.839,32.529,35.365,38.075,40.51,42.976,45.506,48.424,51.424,54.424,57.424,60.424,63.424,66.424,69.424
4,8,12,16,20,24,27.851,31.275,34.561,37.729,40.565,43.647,46.6,49.224,52.039,54.839,58.161,61.722,65.624,69.624,73.624,77.624,81.624,85.624
5,9.7961,14.576,19.412,24.239,28.776,32.914,36.545,39.988,43.302,46.263,49.51,52.647,55.463,58.443,61.412,64.953,68.765,72.969,77.647,82.647,87.647,92.647,97.647
5.9765,11.075,16.055,21.137,26.306,31.035,35.322,39.137,42.741,46.224,49.318,52.722,56.027,59,62.153,65.365,69.153,73.188,77.635,82.596,88.431,94.431,100.43,106.43
6.902,12.243,17.427,22.706,28.051,32.961,37.427,41.42,45.184,48.882,52.235,55.996,59.616,62.824,66.231,69.729,73.733,77.965,82.612,87.824,94.071,101.07,108.07,115.07
7.8549,13.914,19.741,25.18,30.663,35.722,40.325,44.498,48.471,52.486,56.333,60.69,64.769,68.416,72.294,76.216,80.431,84.882,89.765,95.196,101.93,109.93,117.93,125.93
8.8039,15.737,22.431,28.271,33.851,39.047,43.894,48.494,53.059,57.784,62.467,67.71,72.608,77.035,81.671,86.318,91.173,96.255,101.53,107.16,114.29,123.26,132.26,141.26
9.6902,17.376,24.804,31.235,36.973,42.341,47.71,53.024,58.349,63.894,69.467,75.635,81.459,86.851,92.451,98.016,103.82,109.89,115.71,121.51,129.25,139.22,149.22,159.22
10.549,18.976,27.106,34.204,40.373,45.969,51.839,57.561,63.22,69.106,75.176,82.118,88.808,94.89,100.9,106.82,113.17,120,126.47,132.64,141.33,152.29,163.29,174.29
11.396,20.569,29.412,37.176,43.914,49.855,56.161,62.184,68.157,74.388,80.749,88.325,95.973,102.74,109.23,115.55,122.42,129.96,137.22,144.14,153.77,165.74,177.74,189.74
11.976,21.463,30.671,38.871,46.153,52.51,59.384,65.961,72.463,79.271,86.153,94.463,103.07,110.7,117.94,124.98,132.65,141.11,149.28,157.08,167.65,180.62,193.62,206.62
12.357,21.863,31.106,39.545,47.486,54.302,61.745,69.02,76.255,83.773,91.267,100.4,110,118.58,126.78,134.81,143.46,152.88,161.92,170.66,182.23,196.2,210.2,224.2
12.749,22.353,31.678,40.427,49.031,56.388,64.298,72.169,80.094,88.263,96.282,106.14,116.64,126.09,135.2,144.19,153.79,164.08,173.97,183.7,196.27,211.24,226.24,241.24
13.549,23.851,33.804,43.157,52.376,60.231,68.514,76.875,85.443,94.29,102.82,113.14,124.28,134.5,144.57,154.5,165.01,176.09,186.87,197.6,211.17,227.14,243.14,259.14
14.357,25.365,35.929,45.725,55.204,63.173,71.659,80.439,89.576,98.949,107.92,118.77,130.56,141.44,152.18,162.86,174.22,186,197.38,209,223.58,240.55,257.55,274.55
14.918,26.208,36.953,46.839,56.373,64.4,73.051,82.157,91.753,101.62,111.02,122.4,134.84,146.37,157.82,169.26,181.4,193.58,205.09,216.99,232.08,249.85,267.85,285.85
15.192,26.573,37.424,47.388,57.09,65.439,74.396,83.753,93.69,104.03,113.99,125.98,139.07,151.34,163.6,175.82,188.58,200.95,212.56,224.61,239.91,257.98,276.45,295.23
15.482,26.973,37.91,48.133,58.286,67.11,76.384,85.941,96.169,106.85,117.3,129.94,143.8,156.82,169.77,182.6,196.01,208.65,220.62,232.87,248.3,266.59,285.32,304.37
15.757,27.329,38.42,49.098,59.749,69.059,78.753,88.494,98.918,109.85,120.54,133.47,147.7,161.14,174.62,188.11,202.11,214.96,227.52,240.21,255.73,274.18,293.16,312.4
16.031,27.706,39.149,50.373,61.541,71.357,81.529,91.678,102.28,113.37,124.31,137.55,152.15,166.1,180.2,194.19,208.44,221.62,234.98,248.26,263.91,282.47,301.61,321.04
16.31,28.184,40.161,51.945,63.655,74.016,84.698,95.361,106.43,117.81,128.91,142.38,157.32,171.67,186.06,200.25,214.91,228.83,242.95,256.94,272.78,291.45,310.71,330.28
16.569,28.765,41.298,53.651,65.945,76.898,88.125,99.298,110.91,122.84,134.42,148.27,163.53,178.21,193.05,207.88,223.26,237.92,252.78,267.51,283.66,302.45,321.83,341.56
