1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,17.976,19.808,21.553,23.227,24.973,26.647,28.361,29.988,31.733,33.651,35.643,37.643,39.643,41.643,43.643,45.643
3,6,9,12,15,18,20.851,23.455,25.8,27.808,29.718,31.588,33.514,35.341,37.271,39.075,41.02,43.29,45.831,48.667,51.663,54.663,57.663,60.663
4,8,12,16,20,23.804,26.882,29.682,32.227,34.388,36.447,38.506,40.616,42.624,44.788,46.718,48.847,51.447,54.243,57.365,61.031,65.027,69.027,73.027
5,10,15,20,25,29.235,32.424,35.463,38.188,40.459,42.639,44.851,47.118,49.294,51.627,53.702,55.988,58.835,61.929,65.318,69.278,73.957,78.914,83.914
6,12,18,24,29.788,34.235,37.58,40.82,43.698,46.067,48.306,50.592,52.961,55.278,57.769,59.965,62.322,65.278,68.592,72.22,76.478,81.537,87.337,93.337
7,14,21,28,34.451,39.078,42.604,46.027,49.055,51.576,54.012,56.51,59,61.455,64.318,66.949,69.647,72.863,76.427,80.349,84.937,90.318,96.827,103.83
8,16,24,32,39.047,43.812,47.549,51.467,55.031,58.165,61.275,64.447,67.494,70.471,74.059,77.588,81.192,85.216,89.475,93.851,98.675,104.39,111.73,119.73
9,18,27,36,43.827,48.761,52.753,57.294,61.58,65.49,69.42,73.427,77.325,81.18,85.667,90.149,94.745,99.769,105.01,110.12,115.2,121.32,129.61,138.61
10,20,30,39.976,48.741,54.008,58.298,63.49,68.443,72.98,77.553,82.263,86.973,91.722,97.004,102.24,107.55,113.33,119.41,125.36,130.73,137.5,146.79,156.79
10.957,21.482,32.427,43.341,52.992,58.573,63.157,68.82,74.09,78.82,83.588,88.592,93.839,99.416,105.44,111.06,116.6,122.68,129.25,135.93,141.73,149.38,159.67,170.67
11.902,22.714,34.549,46.38,56.89,62.851,67.827,74.071,79.871,85.094,90.349,95.82,101.63,108.05,114.95,121.25,127.37,134.18,141.56,149.09,155.58,164.1,175.39,187.39
12.859,24.055,36.757,49.49,60.855,67.424,72.871,79.78,86.333,92.318,98.271,104.4,110.89,118.15,125.97,133.16,140.16,147.91,156.22,164.64,171.91,181.38,193.67,206.67
13.855,25.918,39.49,53.102,65.29,72.604,78.529,86.059,93.314,100.02,106.67,113.44,120.64,128.78,137.59,145.71,153.62,162.27,171.48,180.74,188.78,199.25,212.54,226.54
14.851,27.776,42.188,56.667,69.659,77.722,84.098,92.145,99.98,107.34,114.67,122.06,129.82,138.72,148.37,157.38,166.2,175.72,185.76,195.74,204.59,216.05,230.35,245.35
15.847,29.627,44.843,60.173,73.961,82.788,89.604,98.031,106.31,114.21,122,129.78,137.93,147.41,157.59,167.21,176.71,187.02,197.76,208.35,218.11,230.58,245.87,261.87
16.843,31.51,47.525,63.706,78.294,87.89,95.302,104.04,112.64,121.07,129.34,137.56,146.25,156.41,167.23,177.48,187.58,198.6,209.89,221.13,231.87,245.34,261.63,278.63
17.831,33.239,49.988,67.004,82.376,92.737,100.65,109.58,118.47,127.37,136.25,145.11,154.44,165.27,176.84,187.91,198.81,210.47,222.18,234.07,245.82,260.29,277.58,295.58
18.796,34.341,51.58,69.435,85.588,96.475,104.42,113.53,122.77,131.89,141.13,150.58,160.65,172.28,184.66,196.47,207.89,220.02,232.15,244.11,256.58,272.04,290.33,309.33
19.761,35.412,53.098,71.792,88.592,99.647,107.6,116.86,126.54,136.01,145.44,155.17,165.72,177.89,190.75,202.91,214.69,227.47,240.02,252.07,264.68,280.47,299.35,319.29
20.745,36.867,54.91,73.925,90.882,102,109.99,119.39,129.29,139.24,149.1,159.12,169.94,182.44,195.63,208.21,220.65,234.06,246.81,259.11,271.8,287.72,306.7,326.84
21.718,38.063,56.133,75.196,92.255,103.42,111.47,121.07,131.09,141.37,151.75,162.29,173.64,186.72,200.55,213.8,226.91,240.73,253.59,266.25,279.03,295.05,314.18,334.44
22.682,39.176,57.278,76.427,93.592,104.81,112.96,122.74,132.98,143.47,154.33,165.46,177.4,191.09,205.55,219.44,233.06,247.09,260.1,273.18,286.16,302.25,321.47,341.86
23.647,40.29,58.427,77.651,94.878,106.19,114.47,124.39,134.89,145.65,156.91,168.67,181.18,195.35,210.35,224.78,238.8,253.08,266.27,279.78,293.09,309.23,328.51,348.98
