1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,7.9843,9.9804,11.98,13.98,15.965,17.965,19.965,21.961,23.953,25.953,27.953,29.945,31.941,33.941,35.941,37.933,39.933,41.933,43.933,45.929,47.929
3,6,9,11.941,14.922,17.922,20.906,23.718,26.427,29.031,31.529,33.969,36.561,39.137,41.843,44.682,47.671,50.671,53.624,56.616,59.616,62.616,65.569,68.569
3.9882,7.9725,11.961,15.847,19.816,23.698,27.114,30.149,33.012,35.741,38.361,40.945,43.718,46.435,49.357,52.451,55.925,59.808,63.729,67.698,71.682,75.667,79.569,83.565
4.9529,9.902,14.863,19.675,24.345,28.455,31.976,35.118,38.09,41.008,43.792,46.51,49.439,52.267,55.318,58.584,62.247,66.435,70.941,75.878,80.839,85.796,90.643,95.635
5.9529,11.902,17.863,23.494,28.333,32.522,36.165,39.573,43.118,46.831,50.427,53.808,57.384,60.835,64.482,68.145,72.075,76.467,81.2,86.745,92.706,98.663,104.47,110.46
6.9176,13.816,20.761,27.075,32,36.42,40.486,44.557,48.973,53.627,58.18,62.541,67.106,71.537,76.165,80.725,85.427,90.427,95.451,101.25,108.08,115.02,121.76,128.75
7.902,15.776,23.722,30.576,35.576,40.341,45.063,49.941,55.255,60.894,66.447,71.808,77.365,82.792,88.42,93.98,99.682,105.61,111.13,117.15,124.77,132.71,140.39,148.37
8.902,17.776,26.722,34.118,39.259,44.486,49.816,55.314,61.271,67.675,74.043,80.282,86.702,92.992,99.459,105.77,112.3,119.13,125.39,131.76,140.17,149.11,157.74,166.72
9.8706,19.694,29.631,37.604,43.039,48.871,54.533,60.22,66.322,72.941,79.639,86.573,93.647,100.26,106.97,113.5,120.42,127.89,135.11,141.98,151.16,161.07,170.6,180.57
10.871,21.694,32.631,41.282,47.122,53.561,59.639,65.643,72.047,79.075,86.176,93.957,101.9,109.07,116.23,123.2,130.71,138.92,147.07,154.6,164.66,175.56,186.04,197
11.863,23.686,35.502,44.788,51.192,58.333,65.133,71.812,78.882,86.557,94.275,102.97,111.9,119.95,127.94,135.74,144.16,153.34,162.5,170.89,181.8,193.68,205.09,217.05
12.824,25.6,38.294,48.196,55.204,63.039,70.608,78.122,86.047,94.467,102.87,112.51,122.44,131.45,140.39,149.18,158.57,168.73,178.87,188.16,199.94,212.78,225.11,238.06
13.824,27.6,41.294,51.969,59.545,68.016,76.333,84.675,93.439,102.58,111.51,121.81,132.53,142.31,152.15,161.87,172.24,183.37,194.44,204.58,217.31,231.15,244.43,258.37
14.808,29.561,44.227,55.776,63.973,72.969,81.937,91.004,100.4,110.07,119.4,130.12,141.33,151.69,162.18,172.65,183.95,196,207.92,218.92,232.64,247.47,261.67,276.61
15.784,31.502,47.125,59.565,68.549,78.02,87.525,97.145,106.96,117.02,126.85,138.15,150,161.01,172.06,183.08,195.2,208.09,220.8,232.71,247.41,263.23,278.36,294.29
16.784,33.502,50.122,63.471,73.408,83.384,93.369,103.46,113.81,124.45,134.87,146.82,159.34,171.13,183,194.58,207.38,220.99,234.45,247.35,263.05,279.87,295.93,312.85
17.745,35.412,52.973,67.165,78.075,88.718,99.047,109.49,120.2,131.36,142.25,154.63,167.62,180.06,192.56,204.61,217.99,232.2,246.43,260.26,276.92,294.69,311.66,329.57
18.722,37.357,55.882,70.957,82.851,94.388,105.05,115.74,126.71,138.27,149.69,162.65,176.25,189.25,202.21,214.67,228.57,243.38,258.47,273.27,290.9,309.64,327.52,346.42
19.722,39.357,58.878,74.878,87.773,100.1,111.16,122.16,133.32,145.12,156.93,170.22,184.19,197.59,210.89,223.77,238.22,253.7,269.57,285.31,303.95,323.69,342.51,362.4
20.671,41.176,61.447,77.992,91.318,104,115.55,127,138.54,150.62,162.69,176.3,190.65,204.5,218.32,231.8,246.93,263.14,279.42,295.49,314.47,334.66,354.12,375.02
21.204,41.953,62.388,79.047,92.494,105.48,117.41,129.36,141.44,154.03,166.57,180.67,195.61,210.1,224.59,238.76,254.64,271.49,288.15,304.39,323.51,343.83,363.66,385.55
21.541,42.396,62.965,79.741,93.286,106.41,118.55,130.75,143.14,156.12,169.1,183.67,199.12,214.14,229.16,243.79,260.05,277.21,294.07,310.44,329.69,350.12,370.33,393.22
21.965,43.047,63.871,80.886,94.667,108,120.36,132.79,145.44,158.71,172,186.89,202.65,217.99,233.31,248.23,264.77,282.18,299.27,315.9,335.4,356.07,376.73,400.63
