1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,19.996,21.973,23.925,25.875,27.843,29.827,31.827,33.827,35.827,37.827,39.827,41.827,43.827,45.827,47.827
3,6,9,12,14.988,17.976,20.976,23.918,26.671,29.263,31.776,34.243,36.698,39.161,41.682,44.369,47.263,50.251,53.251,56.251,59.251,62.251,65.251,68.251
4,8,12,16,19.988,23.906,27.573,30.976,34.133,37.118,40.047,42.945,45.878,48.878,52.016,55.227,58.6,62.169,65.949,69.922,73.922,77.922,81.922,85.922
5,10,15,20,24.914,29.341,33.369,37.153,40.749,44.302,47.902,51.541,55.278,59.114,63.106,67.122,71.133,75.176,79.369,83.918,88.871,93.871,98.871,103.87
6,12,18,24,29.537,34.286,38.69,42.906,47.173,51.565,56.071,60.643,65.333,70.133,75.078,80.051,84.996,89.796,94.51,99.431,105.05,111.05,117.05,123.05
7,14,21,27.925,33.847,38.875,43.675,48.502,53.584,58.839,64.247,69.765,75.431,81.224,87.169,93.141,99.078,104.83,110.32,115.69,121.76,128.73,135.73,142.73
8,16,24,31.706,37.89,43.247,48.588,54.161,60.078,66.208,72.533,79.004,85.639,92.424,99.365,106.34,113.26,119.98,126.39,132.35,138.78,146.6,154.6,162.6
9,18,27,35.275,41.71,47.573,53.529,59.792,66.361,73.125,80.118,87.416,94.961,102.69,110.51,118.15,125.75,133.26,140.54,147.24,154.05,162.66,171.66,180.66
10,20,29.996,38.659,45.325,51.796,58.404,65.329,72.459,79.725,87.227,95.141,103.53,112.18,120.71,128.86,137.01,145.24,153.37,160.92,168.11,177.31,187.31,197.31
10.996,21.996,32.976,42.125,49.059,56.137,63.451,70.992,78.565,86.282,94.38,102.93,112.13,121.73,130.98,139.65,148.29,157.16,166.13,174.56,182.16,191.99,202.99,213.99
11.988,23.984,35.914,45.82,53.247,60.992,69.067,77.408,85.749,94.231,103.09,112.37,122.4,132.92,143.06,152.54,162,171.78,181.69,191.04,199.3,210.01,222.01,234.01
12.973,25.925,38.761,49.482,57.569,66.024,74.878,84.071,93.298,102.66,112.35,122.4,133.25,144.69,155.76,166.18,176.61,187.36,198.27,208.53,217.58,229.16,242.1,255.02
13.816,27.435,40.965,52.333,61.098,70.263,79.871,89.878,99.965,110.16,120.58,131.29,142.84,155.12,167.01,178.26,189.53,201.24,213.11,224.29,234.15,246.56,260.34,274.14
14.573,28.773,42.961,54.992,64.365,74.165,84.502,95.271,106.15,117.13,128.35,139.8,152.06,165.11,177.91,190.11,202.18,214.73,227.5,239.59,250.38,263.79,278.58,293.38
15.361,30.369,45.439,58.314,68.475,78.992,90.043,101.55,113.17,124.82,136.7,148.89,161.95,175.84,189.49,202.5,215.3,228.68,242.35,255.34,267.04,281.38,297.1,312.85
16.161,31.886,47.761,61.4,72.278,83.447,95.129,107.35,119.71,132.13,144.69,157.58,171.43,186.15,200.65,214.53,228.21,242.44,256.99,270.9,283.55,298.85,315.55,332.27
17.114,33.667,50.384,64.831,76.478,88.2,100.27,113.13,126.17,139.33,152.67,166.3,180.9,196.44,211.82,226.62,241.2,256.26,271.63,286.44,300.09,316.39,334.09,351.82
18.075,35.49,53.059,68.345,80.749,92.792,105.12,118.58,132.26,146.1,160.16,174.59,190.03,206.46,222.77,238.46,253.88,269.71,285.7,301.45,316.1,333.4,352.1,370.83
19.031,37.314,55.745,71.878,84.824,97.067,109.51,123.5,137.84,152.27,166.96,182.08,198.26,215.49,232.61,249.11,265.38,281.95,298.4,315.05,330.71,349,368.7,388.43
19.996,39.149,58.439,75.294,88.533,100.92,113.42,127.87,142.91,157.97,173.25,188.95,205.73,223.61,241.49,258.8,275.96,293.36,310.36,327.79,344.43,363.73,384.43,405.16
20.965,41.012,61.098,78.349,91.722,104.19,116.84,131.87,147.6,163.35,179.32,195.68,213.15,231.83,250.56,268.74,286.78,305.05,322.92,341.18,358.73,379,400.69,422.42
21.914,42.741,63.2,80.522,93.988,106.49,119.36,135,151.4,167.85,184.56,201.67,219.93,239.44,259.03,278.08,296.99,316.15,334.9,354.05,372.49,393.65,416.23,438.88
22.835,44.216,64.988,82.604,96.388,109.17,122.49,138.87,156.04,173.28,190.82,208.78,227.9,248.29,268.8,288.76,308.58,328.66,348.34,368.42,387.78,409.86,433.35,456.87
