1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,19.976,21.894,23.655,25.329,26.992,28.698,30.361,32.169,34.165,36.165,38.165,40.165,42.165,44.165,46.165
3,6,9,12,15,18,21,23.843,26.518,28.835,30.914,32.78,34.522,36.251,38.067,39.816,41.714,44.125,46.914,49.914,52.914,55.914,58.914,61.914
4,8,12,16,20,24,27.745,30.765,33.506,35.898,38.039,39.953,41.749,43.549,45.42,47.204,49.145,51.643,54.62,58.153,62.133,66.133,70.133,74.133
5,9.9961,14.996,19.996,24.996,29.98,34.035,37.114,39.922,42.376,44.576,46.514,48.341,50.165,52.063,53.898,55.875,58.408,61.439,65.059,69.612,74.612,79.612,84.612
6,11.992,17.988,23.984,29.984,35.565,39.639,42.761,45.592,48.063,50.278,52.224,54.055,55.886,57.827,59.718,61.749,64.361,67.498,71.188,75.827,81.388,87.388,93.388
6.9961,13.984,20.976,27.969,34.965,40.827,44.914,48.094,51.004,53.557,55.827,57.808,59.651,61.529,63.643,65.671,67.796,70.525,73.816,77.592,82.298,87.992,94.835,101.84
7.9882,15.953,23.906,31.851,39.694,45.678,49.812,53.157,56.31,59.192,61.769,64.039,66.192,68.373,70.812,73.2,75.773,78.675,82.153,86.082,90.894,96.682,104.29,112.29
8.9765,17.898,26.78,35.635,44.106,50.169,54.494,58.329,62.051,65.557,68.8,71.749,74.6,77.42,80.502,83.529,86.765,90.322,94.447,98.655,103.59,109.45,117.76,126.76
9.8824,19.533,29.157,38.737,47.922,54.122,58.69,63.129,67.529,71.769,75.812,79.596,83.282,86.965,90.957,94.89,99.024,103.47,108.44,113.13,118.16,124.04,133,143
10.561,20.239,29.953,39.6,49.329,55.757,60.631,65.631,70.529,75.212,79.741,84.137,88.573,92.984,97.659,102.22,107.05,112.29,118.07,123.47,128.64,134.68,144.49,155.49
11.235,20.925,30.694,40.384,50.624,57.333,62.576,67.988,73.078,77.863,82.482,87.137,92.318,97.275,102.12,106.84,111.95,117.68,124.18,130.34,135.7,142.33,153.08,165.08
11.969,21.839,31.804,41.639,52.396,59.514,65.157,71.125,76.682,81.898,86.945,92.11,98.125,103.87,109.32,114.57,120.28,126.74,134.06,141.01,146.81,154.24,165.92,178.92
12.863,23.384,33.969,44.341,55.671,63.302,69.376,75.992,82.263,88.165,93.843,99.663,106.51,113.15,119.44,125.55,132.11,139.46,147.67,155.43,162.01,170.27,182.93,196.93
13.745,24.886,36.063,46.965,58.863,67.059,73.655,80.859,87.831,94.459,100.76,107.16,114.8,122.25,129.33,136.26,143.71,151.95,160.98,169.55,177.01,186.19,199.86,214.85
14.624,26.373,38.122,49.541,62.008,70.769,77.871,85.596,93.18,100.48,107.37,114.22,122.38,130.47,138.35,146.09,154.35,163.38,173.2,182.59,190.98,201.16,215.82,231.81
15.514,27.902,40.263,52.243,65.294,74.631,82.259,90.455,98.576,106.39,113.76,121.12,129.88,138.63,147.17,155.55,164.55,174.37,184.94,195.24,204.62,215.8,231.46,248.45
16.408,29.455,42.451,55.016,68.667,78.6,86.796,95.486,104.08,112.4,120.18,127.98,137.27,146.59,155.79,164.88,174.62,185.2,196.54,207.82,218.2,230.38,247.04,265.02
17.212,30.651,44.055,57.059,71.322,81.867,90.659,99.925,109,117.8,126.13,134.5,144.4,154.42,164.42,174.32,184.79,196.04,208.2,220.47,231.86,245.04,262.69,281.67
17.886,31.325,44.729,57.89,72.788,83.953,93.353,103.22,112.79,121.97,130.76,139.74,150.35,161.11,171.84,182.36,193.41,205.38,218.34,231.53,243.89,258.03,276.69,296.66
18.561,32,45.404,58.749,74.294,86.075,96.071,106.34,116.17,125.74,134.87,144.2,155.2,166.4,177.63,188.74,200.5,213.25,226.96,240.67,253.71,268.71,288.27,309.24
19.337,33.067,46.737,60.475,76.584,88.894,99.396,109.82,119.85,129.85,139.38,149.08,160.46,172.16,184.02,195.83,208.35,221.87,236.36,250.62,263.86,279.23,299.6,321.47
20.239,34.655,49.024,63.463,80.071,92.863,103.96,114.56,124.8,135.15,145.13,155.28,167.09,179.27,191.73,204.24,217.5,231.75,246.96,261.9,275.4,291.12,312.28,334.94
21.129,36.184,51.231,66.384,83.639,96.98,108.71,119.96,130.56,141.2,151.6,162.26,174.58,187.29,200.32,213.49,227.46,242.38,258.31,273.74,287.73,304.29,326.04,349.51
