1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48
3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72
4,8,12,16,20,24,28,32,36,39.992,43.878,47.627,51.329,55.031,58.835,62.784,66.784,70.784,74.784,78.784,82.784,86.784,90.784,94.784
5,10,15,20,25,30,35,40,44.792,49.086,53.067,56.847,60.576,64.298,68.145,72.251,76.663,81.502,86.502,91.502,96.502,101.5,106.5,111.5
6,12,18,24,30,36,42,47.694,52.561,56.906,60.933,64.745,68.51,72.275,76.169,80.325,84.776,89.725,95.388,101.39,107.39,113.39,119.39,125.39
7,14,21,28,34.996,41.996,48.792,54.729,60.012,64.875,69.412,73.678,77.886,82.059,86.439,91.086,96.035,101.42,107.28,114,121,128,135,142
8,15.992,23.98,31.957,39.929,47.859,54.992,61.412,67.29,72.753,77.945,82.914,87.847,92.741,97.886,103.31,109,115.14,121.61,128.62,136.55,144.55,152.55,160.55
8.9882,17.937,26.863,35.757,44.647,53.267,60.702,67.694,74.098,80.039,85.8,91.443,97.082,102.7,108.53,114.6,120.94,127.77,134.97,142.37,151.04,160.04,169.04,178.04
9.9608,19.827,29.643,39.392,49.129,58.38,66.208,73.596,80.31,86.522,92.51,98.569,104.86,111.02,117.16,123.51,130.25,137.54,145.37,153.25,162.67,172.67,182.67,192.67
10.922,21.671,32.337,42.894,53.42,63.302,71.561,79.345,86.388,92.945,99.259,105.72,112.67,119.44,126,132.72,139.86,147.61,156.05,164.47,174.71,185.71,196.71,207.71
11.875,23.478,34.969,46.306,57.584,68.078,76.851,85.137,92.671,99.725,106.51,113.52,121.18,128.66,135.8,143.04,150.72,159.04,168.18,177.24,188.31,200.31,212.31,224.31
12.82,25.259,37.553,49.651,61.655,72.773,82.071,90.969,99.161,106.87,114.24,121.89,130.32,138.56,146.43,154.44,162.89,171.99,181.9,191.65,203.58,216.58,229.58,242.58
13.761,27.024,40.102,52.941,65.643,77.388,87.157,96.643,105.49,113.85,121.74,129.89,138.98,147.77,156.33,165.09,174.34,184.24,194.9,205.28,218.09,232.09,246.09,260.09
14.694,28.757,42.596,56.153,69.533,81.914,92.141,102.15,111.58,120.36,128.64,137.15,146.7,155.93,165.02,174.35,184.28,194.89,206.19,217.23,231.04,246.04,261.04,276.04
15.616,30.451,45.027,59.278,73.322,86.345,97.102,107.59,117.51,126.7,135.38,144.35,154.43,164.19,173.8,183.62,194.13,205.41,217.3,229.17,243.98,259.97,275.97,291.97
16.518,32.075,47.345,62.286,77.004,90.686,102.06,112.92,123.31,133.04,142.25,151.73,162.29,172.65,182.94,193.45,204.61,216.48,228.96,241.8,257.61,274.6,291.59,308.59
17.416,33.667,49.576,65.059,80.18,94.204,105.88,116.95,127.62,137.8,147.55,157.54,168.6,179.58,190.55,201.74,213.44,225.69,238.98,252.83,269.63,287.62,305.6,323.6
18.216,34.757,50.773,66.267,81.42,95.486,107.2,118.52,129.51,139.94,150,160.33,171.68,183.07,194.52,206.1,218.18,230.75,244.38,259.18,276.98,295.96,314.95,333.94
18.82,35.361,51.439,67.306,82.769,96.988,108.75,120.27,131.67,142.45,152.76,163.31,174.87,186.52,198.3,210.3,222.92,235.82,249.46,264.61,283.14,303.13,323.11,343.09
19.424,35.965,52.325,68.58,84.196,98.584,110.43,122.05,133.79,144.96,155.67,166.62,178.63,190.76,203.03,215.56,228.71,241.9,255.57,270.89,289.44,309.8,330.72,351.71
20.024,36.6,53.341,69.824,85.573,100.11,112.07,123.76,135.75,147.29,158.39,169.77,182.25,194.86,207.65,220.69,234.29,247.62,261.38,276.93,295.61,315.97,337.15,358.99
20.616,37.302,54.435,71.055,86.929,101.59,113.67,125.44,137.54,149.43,160.93,172.7,185.58,198.63,211.86,225.32,239.11,252.49,266.39,282.15,301.03,321.42,342.6,364.58
21.282,38.337,55.914,72.776,88.902,103.82,116.15,128.17,140.52,152.88,164.94,177.27,190.67,204.26,218.05,231.91,245.93,259.56,273.76,289.84,309.06,329.67,351.05,373.24
