1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48
3,6,9,12,15,18,21,24,27,30,32.988,35.906,38.784,41.671,44.616,47.612,50.612,53.612,56.612,59.612,62.612,65.612,68.612,71.612
4,8,12,16,20,24,28,32,35.984,39.675,42.988,46.063,49.075,52.153,55.361,58.765,62.467,66.443,70.443,74.443,78.443,82.443,86.443,90.443
5,10,15,20,25,30,35,39.733,44.082,48.035,51.663,55.165,58.682,62.318,66.094,70.024,74.133,78.525,83.278,88.278,93.278,98.278,103.28,108.28
6,12,18,24,30,36,41.624,46.541,51.49,56.2,60.663,65.059,69.478,74.043,78.761,83.631,88.686,93.89,98.925,104.41,110.41,116.41,122.41,128.41
7,14,21,28,35,41.906,47.698,53.224,58.961,64.475,69.8,75.106,80.443,85.945,91.6,97.412,103.43,109.61,115.52,121.2,127.84,134.84,141.84,148.84
8,16,24,32,40,47.557,53.675,59.953,66.471,72.792,78.973,85.173,91.427,97.882,104.49,111.25,118.22,125.32,132.17,138.51,145.39,153.35,161.35,169.35
9,18,27,36,45,53.149,59.792,66.847,74.098,81.149,88.102,95.169,102.34,109.74,117.28,124.97,132.83,140.8,148.56,155.77,162.96,171.76,180.76,189.76
10,20,30,40,50,58.694,65.929,73.647,81.259,88.592,95.78,103.2,111.05,119.35,127.6,135.64,143.83,152.17,160.39,168.44,176.03,185.58,195.58,205.58
11,21.682,32.059,42.847,53.847,63.153,70.941,79.31,87.404,95.094,102.62,110.45,118.95,128.17,137.15,145.58,154.09,162.9,171.67,180.48,188.48,198.76,209.76,220.76
12,23.122,33.541,44.882,56.867,66.859,75.212,84.333,93.039,101.3,109.43,117.87,127.12,137.25,147.08,156.15,165.24,174.64,184.07,193.75,202.25,213.34,225.34,237.34
13,24.58,35.125,46.898,59.776,70.502,79.525,89.455,98.988,108.09,117.04,126.25,136.29,147.34,158.11,168.06,178.06,188.38,198.73,209.31,218.58,230.56,243.56,256.56
14,26.408,37.686,50.173,63.863,75.318,84.969,95.694,106.06,116.01,125.74,135.67,146.46,158.35,169.96,180.73,191.61,202.85,214.07,225.53,235.58,248.49,262.49,276.49
15,28.29,40.349,53.553,68.004,80.243,90.541,102.02,113.17,123.87,134.29,144.71,155.76,168,179.94,191.33,203.01,215.08,227.13,239.4,250.22,264.12,279.12,294.12
16,30.141,42.937,56.831,71.996,85.02,96.004,108.21,120.09,131.38,142.1,152.65,163.92,176.49,188.62,200.19,212.24,224.89,237.76,250.81,262.44,277.33,293.33,309.33
17,32.012,45.576,60.204,76.067,89.867,101.58,114.47,127.08,138.7,149.64,160.64,172.51,185.75,198.51,210.58,222.93,235.9,249.56,263.4,275.97,291.86,308.86,325.86
18,33.902,48.255,63.624,80.165,94.729,107.2,120.78,134.1,146.35,157.97,169.65,182.17,196.02,209.44,222.24,235.36,249.07,263.44,277.91,291.46,308.36,326.36,344.36
19,35.478,50.067,65.616,82.522,97.878,111.11,125.18,139.05,151.98,164.3,176.66,189.8,204.16,218.19,231.73,245.62,260.02,274.98,289.6,303.65,321.44,340.41,359.41
20,36.973,51.561,67.11,84.231,100.28,113.98,128.26,142.55,156.05,168.93,181.97,195.85,210.96,225.79,240.12,254.65,269.58,285.16,299.95,314.09,332.34,351.89,371.6
21,38.659,53.357,69.075,86.475,102.78,116.88,131.28,145.79,159.84,173.19,186.62,200.92,216.46,231.73,246.46,261.38,276.95,293.16,308.18,322.61,341.02,361.04,381.18
22,40.459,55.686,71.8,89.431,105.97,120.44,134.98,149.64,164.07,177.95,191.88,206.61,222.55,238.22,253.44,268.98,285.24,302.05,317.32,332.23,350.83,371.08,391.41
23,42.059,57.604,74.031,91.925,108.71,123.54,138.22,153.24,167.89,182.22,196.68,211.95,228.42,244.64,260.47,276.67,293.61,311.02,326.62,342.06,361.11,381.48,401.95
24,43.624,59.506,76.302,94.486,111.54,126.68,141.56,157.2,172.25,186.93,201.91,217.77,234.81,251.62,268.11,285.02,302.66,320.69,336.8,352.78,372.42,393.29,414.06
