1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,17.941,19.753,21.533,23.341,25.247,27.224,29.09,30.961,32.953,34.953,36.953,38.953,40.953,42.953,44.953,46.953
3,6,9,12,15,18,20.89,23.412,25.62,27.635,29.604,31.573,33.725,36.024,38.063,40.118,42.525,45.263,48.251,51.251,54.251,57.251,60.251,63.251
4,8,12,16,19.953,23.506,26.631,29.298,31.631,33.796,35.957,38.027,40.243,42.58,44.667,46.8,49.31,52.188,55.561,59.396,63.396,67.396,71.396,75.396
5,10,15,20,24.467,28.125,31.376,34.114,36.482,38.686,40.937,43.047,45.263,47.659,49.824,52.008,54.549,57.471,60.973,65.106,69.918,74.918,79.918,84.918
6,12,18,23.784,28.427,32.2,35.588,38.443,40.973,43.341,45.749,47.984,50.384,53.137,55.69,58.133,60.757,63.718,67.302,71.588,76.741,82.612,88.612,94.612
7,14,21,27.263,31.965,35.875,39.498,42.592,45.435,48.161,51.047,53.824,56.816,60.204,63.388,66.365,69.357,72.561,76.275,80.659,85.945,92.196,99.173,106.17
8,15.984,23.984,30.643,35.427,39.561,43.447,46.922,50.18,53.459,57.004,60.475,64.165,68.267,72.176,75.851,79.471,83.227,87.302,91.827,97.259,103.72,111.4,119.4
8.9843,17.925,26.737,33.678,38.69,43.012,47.165,51.071,54.702,58.318,62.29,66.396,70.824,75.616,80.055,84.153,88.169,92.42,97.02,101.72,107.27,113.93,121.92,130.85
9.9451,19.682,28.953,36.106,41.22,45.725,50.373,54.843,58.831,62.792,67.169,71.788,76.918,82.31,87.231,91.792,96.286,101.1,106.28,111.44,117.05,123.84,132,141.65
10.867,21.176,30.663,38.059,43.227,48.302,53.62,58.427,62.561,66.686,71.455,76.62,82.451,88.451,93.839,98.659,103.33,108.47,114.26,120.13,125.87,132.76,141.1,151.4
11.643,22.451,32.145,39.976,45.345,51.157,57.169,62.635,67.369,72.047,77.408,83.235,89.788,96.424,102.4,107.75,112.98,118.73,125.17,131.78,137.71,144.83,153.6,164.67
12.404,23.62,33.486,41.565,47.247,53.788,60.604,66.89,72.408,77.843,83.961,90.549,97.859,105.2,111.89,117.97,123.92,130.44,137.63,144.96,151.16,158.6,167.58,179.21
13.204,24.776,34.78,43.114,49.337,56.541,64.149,71.231,77.522,83.635,90.361,97.486,105.39,113.24,120.56,127.3,134,141.29,149.23,157.24,163.82,171.45,180.56,192.79
14.161,26.114,36.176,44.588,51.408,59.251,67.561,75.329,82.259,88.988,96.361,104.01,112.44,120.79,128.69,136.04,143.38,151.34,159.96,168.59,175.72,183.47,192.79,205.6
14.929,27.047,37.129,45.541,52.42,60.757,69.737,78.188,85.78,93.145,101.13,109.35,118.36,127.3,135.83,143.82,151.79,160.38,169.65,178.79,186.07,193.85,203.45,216.94
15.494,27.612,37.694,46.106,52.984,61.655,71.333,80.459,88.698,96.459,104.91,113.82,123.51,133.09,142.04,150.41,159,168.25,178.21,187.65,194.93,202.72,212.55,226.74
16.051,28.169,38.251,46.663,53.541,62.361,72.671,82.471,91.38,99.824,108.91,118.44,128.75,138.93,148.45,157.42,166.62,176.53,187.14,196.67,203.95,211.74,221.75,236.55
16.604,28.722,38.808,47.22,54.098,62.961,73.745,84.176,93.796,102.96,112.69,122.75,133.51,144.24,154.38,164,173.87,184.44,195.3,204.84,212.12,219.95,230.22,245.66
17.169,29.31,39.439,47.871,54.749,63.612,74.702,85.631,95.808,105.63,116.05,126.74,138.09,149.43,160.22,170.47,180.85,191.58,202.44,211.98,219.25,227.15,237.75,253.85
17.714,29.855,40.02,48.467,55.345,64.208,75.427,86.816,97.42,107.61,118.4,129.42,141.12,152.83,164.05,174.8,185.37,196.11,206.96,216.5,223.78,231.71,242.61,259.25
18.259,30.4,40.569,49.016,55.941,64.847,76.161,87.906,98.965,109.62,120.79,132.16,144.21,156.33,168.04,179.23,189.83,200.56,211.42,220.96,228.24,236.17,247.12,264.02
18.804,30.945,41.153,49.608,56.604,65.62,77.067,89.11,100.58,111.69,123.32,135.13,147.64,160.26,172.46,183.86,194.46,205.19,216.05,225.61,232.91,240.85,251.82,268.79
19.341,31.482,41.722,50.204,57.204,66.337,78.055,90.455,102.31,113.83,125.87,138.09,151.06,164.16,176.75,188.38,199.04,209.78,220.64,230.23,237.62,245.63,256.62,273.64
