1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48
3,6,9,12,15,18,21,24,26.914,29.529,31.941,34.278,36.592,38.91,41.302,43.878,46.647,49.612,52.612,55.612,58.612,61.612,64.612,67.612
4,8,12,16,20,24,28,31.639,34.698,37.333,39.78,42.161,44.522,46.914,49.392,52.039,54.945,58.29,62.196,66.196,70.196,74.196,78.196,82.196
5,10,15,20,25,29.941,34.388,38.106,41.196,43.882,46.396,48.831,51.255,53.714,56.271,58.992,61.945,65.369,69.561,74.318,79.318,84.318,89.318,94.318
6,12,18,24,30,35.404,39.906,43.671,46.792,49.529,52.149,54.678,57.227,59.867,62.647,65.659,68.878,72.455,76.733,81.725,87.592,93.592,99.592,105.59
7,14,21,28,34.89,40.455,45.02,48.941,52.443,55.541,58.596,61.557,64.6,67.827,71.271,75.024,78.98,83.125,87.596,92.69,99.031,106.03,113.03,120.03
8,16,24,32,39.58,45.247,50.012,54.404,58.553,62.349,66.129,69.827,73.647,77.682,81.965,86.576,91.38,96.286,101.2,106.4,112.97,120.91,128.91,136.91
8.7647,17.125,25.6,34.6,42.792,48.588,53.765,58.78,63.616,68.169,72.765,77.29,81.933,86.8,91.929,97.435,103.13,108.87,114.52,120.12,126.91,135.76,144.76,153.76
9.4157,17.839,26.545,36.463,45.314,51.349,57.114,62.702,68.094,73.271,78.522,83.792,89.231,94.878,100.75,106.94,113.29,119.7,126.02,132.33,139.53,149.35,159.35,169.35
10.067,18.565,27.475,38.208,47.8,54.278,60.553,66.459,72.176,77.663,83.169,88.863,94.965,101.32,107.72,114.24,120.93,127.79,134.6,141.51,149.4,160.21,171.21,182.21
10.941,20.094,29.635,41.122,51.306,58.251,65.118,71.545,77.667,83.51,89.404,95.529,102.27,109.42,116.42,123.35,130.42,137.74,145.19,152.85,161.43,173.15,185.15,197.15
11.875,21.816,32.078,44.271,55.016,62.451,69.953,76.969,83.659,90.094,96.557,103.22,110.68,118.62,126.34,133.95,141.71,149.75,157.97,166.43,175.73,188.38,201.38,214.38
12.792,23.482,34.435,47.318,58.667,66.518,74.655,82.345,89.761,96.925,104.02,111.32,119.54,128.31,136.8,145.22,153.83,162.75,171.84,181.13,191.17,204.79,218.79,232.79
13.714,25.173,36.843,50.396,62.471,70.878,79.635,88,96.145,104.02,111.72,119.6,128.51,138.02,147.2,156.39,165.82,175.58,185.53,195.62,206.54,221.15,236.15,251.15
14.651,26.914,39.341,53.565,66.392,75.51,84.886,93.894,102.71,111.21,119.44,127.76,137.14,147.17,156.92,166.84,177.05,187.64,198.38,209.25,221.14,236.75,252.75,268.75
15.529,28.435,41.467,56.318,69.898,79.749,89.784,99.408,108.85,117.82,126.46,135.17,145.01,155.52,165.76,176.22,187.04,198.38,209.9,221.59,234.47,251.09,268.09,285.09
16.176,29.082,42.114,57.416,71.769,82.341,93.071,103.3,113.35,122.93,132.11,141.33,151.73,162.84,173.7,184.74,196.2,208.28,220.55,233.17,247.05,264.67,282.67,300.67
16.816,29.722,42.753,58.463,73.588,84.871,96.302,107.23,117.91,128.09,137.87,147.68,158.66,170.36,181.86,193.59,205.76,218.51,231.5,245.04,259.92,278.54,297.54,316.54
17.545,30.698,44.004,60.224,76.082,88.063,100.12,111.36,122.36,133.09,143.45,153.84,165.43,177.75,189.92,202.33,215.16,228.54,241.73,255.33,270.65,290.2,310.2,330.2
18.49,32.478,46.576,63.498,80.043,92.608,104.85,116.09,127.2,138.42,149.29,160.22,172.38,185.26,198.04,211.07,224.51,238.51,251.99,265.59,280.91,300.76,321.68,342.68
19.416,34.165,48.965,66.541,83.631,96.404,108.66,119.92,131.34,143.05,154.43,165.8,178.4,191.75,205.06,218.67,232.76,247.4,261.47,275.25,290.61,310.45,331.8,353.73
20.318,35.776,51.251,69.271,86.525,99.384,111.65,123,134.85,147.05,158.95,170.83,183.91,197.79,211.66,225.89,240.64,255.91,270.65,284.75,300.18,320.04,341.51,363.74
21.212,37.251,53.059,71.22,88.584,101.55,113.82,125.22,137.29,149.89,162.26,174.69,188.33,202.77,217.25,232.13,247.51,263.38,278.72,293.11,308.68,328.54,350.1,372.51
