1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,23.965,25.937,27.937,29.937,31.937,33.937,35.937,37.937,39.937,41.937,43.937,45.937,47.937
3,6,9,12,15,18,21,23.945,26.678,29.325,31.98,34.353,36.741,39.212,41.788,44.604,47.545,50.545,53.545,56.545,59.545,62.545,65.545,68.545
4,8,12,16,20,24,27.729,31,33.867,36.651,39.49,42.031,44.588,47.231,49.98,53.09,56.424,59.988,63.914,67.914,71.914,75.914,79.914,83.914
5,10,15,20,25,29.718,33.682,37.122,40.161,43.125,46.153,48.91,51.69,54.592,57.576,60.867,64.404,68.212,72.565,77.475,82.475,87.475,92.475,97.475
6,12,18,24,29.969,35,39.169,42.969,46.459,49.965,53.604,56.949,60.298,63.863,67.525,71.322,75.196,79.306,83.906,89.357,95.357,101.36,107.36,113.36
7,14,21,28,34.694,39.914,44.643,49.145,53.396,57.729,62.224,66.443,70.686,75.161,79.737,84.431,89.11,93.945,99.067,104.85,111.76,118.76,125.76,132.76
8,16,24,32,39.086,44.655,50.078,55.31,60.329,65.494,70.851,75.965,81.125,86.51,92.008,97.612,103.18,108.89,114.83,120.93,128.6,136.6,144.6,152.6
9,18,27,35.984,43.314,49.294,55.416,61.392,67.192,73.184,79.408,85.412,91.463,97.753,104.19,110.73,117.19,123.75,130.47,136.85,145.11,154.11,163.11,172.11
9.6863,18.996,28.525,38.471,46.098,52.576,59.373,65.925,72.247,78.671,85.38,92.075,98.886,105.87,112.84,119.94,127.07,134.37,141.88,148.56,157.41,167.41,177.41,187.41
10.212,19.588,29.396,40.165,48.243,55.306,62.69,69.651,76.286,82.992,90.043,97.302,104.95,112.49,119.85,127.29,134.91,142.8,151.09,158.18,167.81,178.81,189.81,200.81
10.741,20.208,30.231,41.533,50.145,57.851,65.855,73.329,80.443,87.725,95.38,103.32,111.85,120.13,128.05,135.95,144.05,152.55,161.61,169.33,179.72,191.65,203.65,215.65
11.529,21.573,32.176,44.071,53.22,61.545,70.247,78.459,86.329,94.376,102.75,111.43,120.84,129.96,138.73,147.44,156.37,165.72,175.56,184.02,195.19,208.06,221.06,234.05
12.408,23.161,34.424,46.929,56.659,65.541,74.847,83.761,92.4,101.2,110.18,119.4,129.5,139.27,148.85,158.45,168.21,178.33,188.87,198.1,210.14,223.99,237.99,251.98
13.263,24.682,36.561,49.659,59.988,69.388,79.282,88.878,98.275,107.84,117.42,127.15,137.84,148.24,158.67,169.16,179.75,190.6,201.81,211.8,224.77,239.62,254.62,269.61
14.114,26.208,38.718,52.4,63.361,73.31,83.745,93.945,104,114.13,124.25,134.61,145.96,157.03,168.14,179.4,190.78,202.33,214.19,225.09,239.06,254.91,270.91,286.89
14.98,27.773,40.941,55.22,66.808,77.322,88.259,98.969,109.56,120.15,130.76,141.7,153.66,165.31,176.96,188.81,200.84,213,225.2,236.64,251.61,268.47,285.46,302.44
15.82,29.239,42.98,57.761,69.965,80.992,92.29,103.48,114.58,125.73,136.91,148.39,160.91,173.2,185.5,197.97,210.55,223.22,235.71,247.39,263.08,280.94,298.93,316.91
16.369,29.843,43.651,58.525,71.322,82.702,94.149,105.7,117.29,129.02,140.85,152.99,166.17,179.2,192.19,205.22,218.28,231.49,244.3,256.33,272.58,291.34,310.26,329.18
16.871,30.345,44.173,59.078,72.384,84.141,95.812,107.52,119.49,131.65,143.99,156.65,170.38,183.96,197.42,210.88,224.51,238.28,251.36,263.77,280.5,299.72,319.13,338.53
17.431,30.992,44.98,60.055,73.831,86.027,98.035,109.85,122.09,134.57,147.19,160.1,174.11,188.02,201.88,215.87,230.04,244.27,257.71,270.48,287.6,307.17,326.99,346.77
18.286,32.545,47.231,62.957,77.294,90.004,102.44,114.4,126.74,139.5,152.4,165.58,179.9,194.2,208.51,222.91,237.42,251.98,265.76,278.87,296.34,316.3,336.52,356.67
19.145,34.086,49.4,65.612,80.278,93.271,106.03,118.29,130.86,143.89,157.13,170.56,185.11,199.76,214.41,229.11,243.87,258.67,272.76,286.2,304,324.31,344.93,365.48
19.973,35.447,51.149,67.69,82.682,95.965,108.98,121.51,134.4,147.72,161.26,174.93,189.76,204.76,219.76,234.78,249.84,264.94,279.38,293.22,311.37,332.09,353.14,374.09
