1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.9843,3.8549,5.6392,7.5137,9.4392,11.282,12.922,14.565,16.4,18.365,20.337,22.306,24.29,26.278,28.255,30.192,32.075,33.922,35.824,37.761,39.702,41.635,43.569,45.541
2.9569,5.4549,7.451,9.8118,12.541,14.788,16.663,18.686,20.91,23.518,26.365,29.075,31.698,34.239,36.847,39.282,41.576,43.761,46.125,48.878,51.569,53.988,56.635,59.569
3.9137,6.9176,9.1137,11.969,15.388,17.886,20.012,22.835,25.635,28.404,31.384,34.153,36.824,39.404,42.082,44.675,47.506,50.439,53.51,57.078,60.255,62.851,65.859,69.725
4.8667,8.5176,11,14.502,18.686,21.49,23.933,27.149,30.02,32.812,35.816,38.624,41.337,43.965,46.698,49.333,52.278,55.714,59.686,64.106,67.718,70.624,73.976,78.612
5.7098,9.8902,12.78,17.063,22.098,25.251,27.831,31.118,34.055,36.894,39.949,42.816,45.596,48.275,51.067,53.765,56.765,60.263,64.71,70.024,74.082,77.416,81.439,86.82
6.6314,11.263,14.463,19.569,25.369,28.671,31.349,34.98,38.467,41.867,45.459,48.933,52.431,55.776,59.22,62.529,65.937,69.576,74.125,79.949,84.522,88.443,93.322,99.616
7.6235,12.992,16.459,22.255,28.6,31.961,35.071,39.565,43.992,48.38,52.973,57.447,61.945,66.29,70.733,75.043,79.451,83.898,88.671,94.663,99.624,104.16,109.95,117.21
8.6039,14.796,18.596,24.827,31.443,34.922,38.655,44.051,49.408,54.765,60.353,65.824,71.318,76.659,82.098,87.408,92.816,98.263,103.58,109.69,114.86,120.02,126.76,134.98
9.5686,16.643,21.235,28.141,34.906,38.525,42.929,49.216,55.506,61.824,68.412,74.882,81.373,87.714,94.153,100.45,106.84,113.29,119.26,125.49,130.87,136.81,144.52,153.73
10.553,18.573,24.165,31.922,38.776,42.659,47.812,54.729,61.592,68.376,75.525,82.831,90.298,97.553,104.63,111.42,118.35,125.54,132.36,138.73,144.42,151.32,160,170.2
11.49,20.408,26.988,35.655,42.627,46.925,52.773,60.235,67.608,74.788,82.361,90.427,98.894,106.99,114.56,121.89,129.52,137.45,145.18,151.78,157.94,165.84,175.48,186.67
12.267,21.663,29.157,38.663,45.922,50.749,57.396,65.451,73.302,80.996,89.235,98.122,107.58,116.62,124.89,132.73,140.96,149.71,158.44,165.44,172.29,181.19,191.81,203.97
13.039,22.62,30.722,40.984,48.592,54.075,61.643,70.608,79.361,87.937,97.027,106.76,117.21,127.25,136.49,145.28,154.48,164.24,173.96,181.54,189.16,198.92,210.53,223.68
13.863,23.655,31.988,42.906,51.145,57.341,65.831,75.773,85.518,95.051,104.98,115.59,127.04,138.08,148.32,158.11,168.31,179.06,189.78,198.05,206.55,217.26,229.86,243.99
14.808,25.153,33.729,44.996,53.882,60.765,70.145,81.035,91.765,102.24,112.92,124.15,136.36,148.2,159.42,170.22,181.41,193.16,204.83,213.79,223.25,234.93,248.51,263.62
15.643,26.365,35.255,46.753,56.161,63.757,74.024,85.867,97.549,108.8,120.07,131.71,144.41,156.82,168.94,180.69,192.89,205.64,218.24,228.03,238.44,251.1,265.64,281.74
16.506,27.761,37.227,49.149,58.859,66.945,78.071,90.847,103.29,115.08,127.02,139.41,152.89,166.09,178.94,191.36,204.55,218.31,231.85,242.57,253.96,267.58,283.07,300.15
17.478,29.635,39.992,52.722,62.906,71.349,83.18,96.784,110.04,122.63,135.36,148.44,162.58,176.65,190.44,203.75,217.92,232.67,247.18,258.83,271.18,285.76,302.21,320.27
18.447,31.49,42.753,56.388,67.38,76.553,89.082,103.4,117.42,130.84,144.45,158.37,173.37,188.42,203.2,217.49,232.6,248.3,263.75,276.35,289.67,305.22,322.64,341.69
19.416,33.322,45.455,59.976,71.827,81.875,95.224,110.28,124.95,138.99,153.32,168.01,183.8,199.71,215.35,230.48,246.48,263.14,279.5,293.05,307.31,323.8,342.12,362.13
20.306,34.8,47.533,62.647,75.09,85.784,99.949,115.85,131.29,145.92,160.66,175.71,191.84,208.22,224.54,240.57,257.58,275.04,291.98,306.1,320.91,337.93,356.75,377.52
21.188,36.255,49.608,65.31,78.345,89.682,104.67,121.44,137.71,153.15,168.62,184.33,201.13,218.33,235.59,252.62,270.63,288.91,306.55,321.38,336.85,354.52,373.97,395.57
22.141,37.957,51.8,68.067,81.863,93.973,109.78,127.42,144.55,160.81,177.08,193.56,211.2,229.29,247.52,265.55,284.54,303.69,321.95,337.43,353.76,372.3,392.61,415.14
