1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,25.996,27.992,29.992,31.992,33.992,35.992,37.992,39.992,41.992,43.992,45.992,47.992
3,6,9,12,15,18,21,24,27,29.914,32.639,35.137,37.478,39.78,42.133,44.624,47.302,50.227,53.227,56.227,59.227,62.227,65.227,68.227
4,8,12,16,20,24,28,32,35.639,38.769,41.608,44.224,46.694,49.122,51.588,54.204,57.012,60.255,64.055,68.055,72.055,76.055,80.055,84.055
5,10,15,20,25,30,34.996,39.518,43.247,46.424,49.29,51.953,54.467,56.988,59.545,62.31,65.275,68.698,72.753,77.435,82.435,87.435,92.435,97.435
6,12,18,24,30,36,41.608,46.306,50.302,53.875,57.294,60.573,63.725,66.984,70.271,73.714,77.384,81.443,86.094,91.129,96.969,102.97,108.97,114.97
7,14,21,28,35,41.973,47.886,53.094,57.808,62.184,66.482,70.686,74.8,79.027,83.278,87.698,92.337,97.365,102.93,108.5,114.98,121.98,128.98,135.98
8,16,24,32,40,47.929,54.196,60,65.435,70.616,75.792,80.929,86.004,91.18,96.396,101.81,107.43,113.44,119.96,126.16,133.23,141.23,149.23,157.23
9,17.682,26.027,34.976,43.961,52.863,59.545,65.976,72.075,77.878,83.698,89.6,95.557,101.63,107.68,113.79,120.02,126.77,134.15,141.11,148.77,157.77,166.77,175.77
10,19.243,27.651,37.467,47.337,56.973,64.165,71.098,77.608,83.733,89.804,96.016,102.62,109.57,116.28,122.8,129.43,136.7,144.71,152.46,160.91,170.79,180.69,190.69
11,20.839,29.361,39.969,50.635,60.698,68.384,75.827,82.753,89.267,95.82,102.51,109.71,117.58,125.07,132.25,139.41,147.34,156.16,164.81,174.1,184.79,195.58,206.58
12,22.714,31.906,43.286,54.749,65.404,73.533,81.588,89.22,96.463,103.74,111.05,118.92,127.69,136.07,144.13,152.2,161.08,170.86,180.42,190.56,202.13,213.9,225.9
13,24.612,34.518,46.643,58.867,70.227,78.863,87.467,95.78,103.79,111.81,119.73,128.25,137.92,147.23,156.14,165.15,174.97,185.64,196.05,207.06,219.58,232.36,245.36
14,26.494,37.078,49.918,62.867,74.914,84.157,93.267,102.16,110.88,119.59,128.01,137.08,147.5,157.57,167.24,177.11,187.84,199.35,210.57,222.54,236.06,249.84,263.84
15,28.384,39.675,53.227,66.894,79.627,89.541,99.22,108.6,117.94,127.27,136.23,145.79,156.78,167.53,178,188.73,200.31,212.65,224.57,237.22,251.55,266.29,281.29
16,30.282,42.286,56.537,70.918,84.333,94.839,104.93,114.71,124.58,134.41,143.78,153.81,165.38,176.76,187.87,199.24,211.59,224.71,236.98,249.64,264.03,279,294.68
17,31.98,44.239,59.027,73.827,87.459,98.055,108.15,118.16,128.48,138.78,148.62,159.19,171.38,183.41,195.16,207.2,220.25,234.08,246.69,259.37,273.82,288.85,304.62
18,33.553,45.812,60.663,75.49,89.149,99.761,109.85,120,130.68,141.39,151.72,162.84,175.65,188.35,200.83,213.56,227.26,241.84,254.93,267.84,282.37,297.44,313.3
19,35.129,47.404,62.318,77.208,90.922,101.55,111.65,121.97,133.02,144.09,154.83,166.49,179.91,193.3,206.44,219.8,234.23,249.55,263.31,276.55,291.41,306.54,322.49
20,36.706,49,63.996,78.957,92.718,103.36,113.6,124.2,135.6,147.07,158.18,170.15,183.92,197.75,211.48,225.55,240.73,256.76,271.28,284.83,300.07,315.35,331.35
21,38.282,50.592,65.671,80.694,94.482,105.15,115.68,126.68,138.44,150.32,161.9,174.33,188.56,202.95,217.33,232.1,248.01,264.76,280,294.09,309.96,325.55,341.59
22,39.859,52.196,67.353,82.431,96.263,107.05,117.98,129.46,141.72,154.06,166.15,179.17,193.99,208.96,223.99,239.5,256.18,273.6,289.49,304.16,320.62,336.55,352.61
23,41.431,53.769,68.965,84.082,97.933,108.88,120.34,132.38,145.17,158.05,170.69,184.32,199.74,215.31,230.96,247.07,264.27,282.18,298.51,313.6,330.42,346.53,362.6
24,43.196,55.969,71.631,87.216,101.53,113.01,125.18,138,151.56,165.13,178.53,192.97,209.13,225.41,241.81,258.63,276.49,295.05,312.04,327.8,345.24,361.87,378.38
