1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.949,3.7804,5.6196,7.5569,9.5569,11.557,13.533,15.529,17.498,19.314,21.071,22.725,24.459,26.239,28.098,30.067,32.063,34.012,36.012,38.012,39.969,41.941,43.941,45.941
2.7843,5.0431,7.3137,10.039,13.039,16.039,18.949,21.937,24.573,26.561,28.427,30.184,32.027,33.957,36.02,38.302,40.835,43.608,46.608,49.608,52.525,55.459,58.459,61.451
3.6275,6.3216,9.0275,12.529,16.529,20.529,24.314,27.729,30.529,32.725,34.886,37.012,39.212,41.416,43.733,46.243,48.937,51.957,55.486,59.349,63.196,67.027,70.984,74.914
4.5451,7.9647,11.424,15.792,20.753,25.655,29.737,33.318,36.549,39.404,42.294,45.176,48.141,51.055,54.008,57.114,60.29,63.584,67.29,71.525,76.263,81.055,86.012,90.941
5.5373,9.9294,14.357,19.69,25.651,31.157,35.373,39.443,43.318,46.902,50.561,54.259,58.055,61.804,65.588,69.518,73.482,77.459,81.569,85.996,91.196,96.922,102.86,108.76
6.5216,11.855,17.22,23.471,30.388,36.231,40.741,45.357,49.843,54.094,58.506,63.027,67.663,72.243,76.867,81.639,86.435,91.278,96.169,101.04,106.45,112.91,119.84,126.7
7.5098,13.8,20.125,27.302,35.18,41.314,46.169,51.278,56.137,60.682,65.427,70.482,75.769,81,86.161,91.318,96.525,101.92,107.59,113.07,118.73,125.85,133.78,141.64
8.5098,15.8,23.125,31.263,40.137,46.624,51.875,57.333,62.58,67.565,72.643,78.039,83.914,89.835,95.592,101.24,106.99,112.95,119.22,125.44,131.44,139.22,148.13,156.94
9.4392,17.467,25.471,34.369,44.224,51.255,56.906,62.78,68.376,73.698,79.184,85.016,91.612,98.4,104.8,110.9,117.08,123.64,130.65,137.61,144.09,152.74,162.63,172.44
10.192,18.357,26.494,35.91,46.765,54.357,60.486,66.933,73.078,78.949,84.988,91.365,98.725,106.4,113.6,120.41,127.27,134.56,142.36,150.11,157.2,166.77,177.66,188.46
10.957,19.294,27.604,37.51,49.365,57.435,64.075,71.125,77.914,84.471,91.153,98.082,106.2,114.77,122.84,130.49,138.14,146.22,154.87,163.45,171.23,181.62,193.44,205.18
11.824,20.714,29.639,40.255,53.059,61.82,68.941,76.549,83.969,91.227,98.576,105.94,114.61,123.84,132.64,141.14,149.64,158.55,168.05,177.46,186.07,197.39,210.19,222.93
12.824,22.714,32.639,44.22,58.024,67.663,75.243,83.357,91.353,99.161,107.02,114.95,124.23,134.13,143.64,152.88,162.12,171.89,182.25,192.47,202.04,214.3,228.07,241.81
13.82,24.702,35.62,48.153,62.922,73.522,81.627,90.141,98.573,106.83,115.09,123.54,133.4,143.91,154.09,163.98,173.82,184.36,195.48,206.51,216.99,230.12,244.81,259.49
14.804,26.651,38.545,51.969,67.663,79.247,88.039,96.882,105.71,114.49,123.31,132.34,142.82,154.04,165.02,175.72,186.3,197.6,209.44,221.35,232.83,246.92,262.57,278.25
15.804,28.651,41.545,55.898,72.565,85.149,94.878,104.11,113.24,122.39,131.68,141.24,152.22,164.04,175.78,187.24,198.51,210.48,223.03,235.9,248.39,263.41,280,296.66
16.792,30.6,44.455,59.69,77.271,90.8,101.48,111.23,120.6,130,139.63,149.62,161.11,173.51,185.84,197.9,209.72,222.26,235.56,249.37,262.8,278.73,296.19,313.82
17.776,32.541,47.361,63.502,82.012,96.522,108.2,118.54,128.25,137.9,147.76,158.05,169.89,182.65,195.38,207.85,220.17,233.4,247.53,262.33,276.76,293.66,312.07,330.7
18.776,34.541,50.361,67.443,86.898,102.38,114.87,125.76,135.9,145.93,156.11,166.71,178.93,192.14,205.36,218.41,231.44,245.44,260.3,275.75,291.01,308.87,328.16,347.76
19.765,36.471,53.208,71.192,91.482,107.27,120.2,131.55,142.13,152.65,163.26,174.29,187.04,200.91,214.85,228.6,242.39,257.18,272.8,288.78,304.32,323.14,343.35,363.91
20.753,38.412,56.075,74.98,96.078,112.03,125.48,137.31,148.37,159.37,170.51,182.05,195.4,209.95,224.62,239.13,253.7,269.29,285.65,301.91,317.96,337.77,358.98,380.54
21.741,40.345,58.941,78.769,100.78,117.18,130.82,143.1,154.65,166.09,177.76,189.88,203.87,219.1,234.49,249.73,264.96,281.06,297.7,314.43,331.44,352.25,374.44,397
22.737,42.318,61.89,82.69,105.67,123.02,137.35,150.3,162.64,174.86,187.34,200.32,215.16,231.25,247.53,263.59,279.51,296.22,313.65,331.38,349.38,371.17,394.36,417.92
