1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48
3,6,9,12,15,18,21,24,27,29.969,32.82,35.58,38.333,41.11,43.969,46.847,49.82,52.82,55.82,58.82,61.82,64.82,67.82,70.82
4,8,12,16,20,24,28,31.867,35.49,38.875,42.082,45.184,48.271,51.376,54.592,57.894,61.388,64.988,68.816,72.796,76.796,80.796,84.796,88.796
5,10,15,20,25,30,34.851,39.133,43.059,46.69,50.145,53.506,56.824,60.184,63.733,67.322,71.071,74.961,79.22,83.851,88.773,93.773,98.773,103.77
6,12,18,24,30,35.941,41.173,45.722,49.925,53.792,57.455,61.047,64.576,68.18,72.02,75.941,79.996,84.235,88.839,93.859,99.329,105.29,111.29,117.29
7,14,21,28,35,41.682,47.173,52.224,57,61.388,65.573,69.682,73.761,77.945,82.49,87.157,91.933,96.824,101.93,107.31,113.12,119.82,126.82,133.82
8,16,24,32,40,47.231,53.278,59.2,64.859,70.157,75.278,80.333,85.384,90.557,96.102,101.77,107.55,113.42,119.45,125.48,131.68,138.93,146.93,154.93
9,18,27,36,45,52.753,59.529,66.349,72.918,79.176,85.294,91.345,97.392,103.56,110.11,116.77,123.55,130.43,137.45,144.39,151.07,158.94,167.94,176.94
10,20,30,40,50,58.373,65.882,73.482,80.773,87.784,94.769,101.79,108.82,115.97,123.44,130.9,138.45,146.2,154.2,162.13,169.38,178,188,198
11,22,32.992,43.949,54.875,63.961,72.122,80.204,87.941,95.345,102.72,110.37,118.33,126.41,134.48,142.4,150.51,158.93,167.64,176.54,184.44,193.95,204.95,215.95
12,24,35.992,47.902,59.706,69.506,78.353,87.055,95.298,103.16,111.05,119.28,128.18,137.23,146.04,154.51,163.13,172.19,181.72,191.57,200.2,210.64,222.63,234.63
12.847,25.357,37.867,50.345,62.984,73.369,82.941,92.482,101.52,110.19,118.9,127.91,137.74,147.79,157.56,166.95,176.47,186.47,196.98,207.83,217.35,228.65,241.62,254.62
13.557,26.137,38.737,51.455,64.871,75.973,86.227,96.592,106.52,116.1,125.65,135.49,146.3,157.35,168.12,178.51,189.03,200.03,211.54,223.36,233.8,246.09,260.06,274.06
14.267,26.918,39.612,52.553,66.729,78.58,89.471,100.53,111.29,121.72,132.02,142.57,154.25,166.22,177.9,189.27,200.77,212.77,225.26,237.96,249.31,262.6,277.56,292.56
15.118,28.282,41.486,54.925,69.831,82.416,93.898,105.55,117.03,128.21,139.22,150.29,162.45,175.02,187.52,199.88,212.36,225.33,238.76,252.21,264.47,278.76,294.72,310.72
16.067,30.039,44.012,58.141,73.757,87.059,99.153,111.26,123.36,135.05,146.58,158.18,170.91,184.1,197.31,210.39,223.65,237.52,251.72,265.8,279.03,294.32,311.29,328.29
17,31.729,46.427,61.208,77.518,91.518,104.25,116.76,129.32,141.55,153.61,165.79,179.17,193.05,206.99,220.81,234.78,249.41,264.16,278.93,293.16,309.45,327.42,345.42
17.933,33.42,48.843,64.286,81.282,95.969,109.37,122.4,135.27,148.03,160.73,173.55,187.52,202.07,216.82,231.51,246.26,261.44,276.67,291.86,306.81,324.1,343.07,362.07
18.871,35.129,51.294,67.42,85.102,100.48,114.57,128,141.08,154.22,167.47,180.95,195.61,210.96,226.52,241.95,257.23,272.75,288.73,304.34,319.36,337.44,357.41,377.41
19.8,36.812,53.694,70.478,88.843,104.85,119.44,132.92,146.28,159.75,173.25,187.05,202.05,217.79,233.77,249.55,265.17,281.31,298.17,314.38,329.5,347.8,368.38,389.19
20.557,37.729,54.796,71.784,90.404,106.52,121.15,134.67,148.22,162.11,175.94,189.99,205.24,221.29,237.66,253.95,270.2,287.13,304.87,321.67,336.91,355.3,375.95,396.84
21.267,38.439,55.541,72.565,91.2,107.34,122,135.59,149.41,163.69,177.96,192.43,208.11,224.65,241.61,258.55,275.55,293.33,311.95,329.16,344.45,362.95,383.69,404.63
21.976,39.153,56.29,73.345,92.012,108.19,122.9,136.53,150.51,165.21,180.04,195.13,211.43,228.63,246.33,264.07,281.93,300.51,319.6,336.88,352.25,370.84,391.66,412.65
