1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48
3,6,9,12,15,18,21,24,26.969,29.855,32.596,35.298,37.973,40.561,43.227,46.012,48.882,51.847,54.847,57.847,60.847,63.847,66.847,69.847
4,8,12,16,20,24,28,31.808,35.259,38.514,41.549,44.522,47.471,50.361,53.333,56.431,59.655,63.098,66.835,70.796,74.796,78.796,82.796,86.796
5,10,15,20,25,29.996,34.694,38.914,42.71,46.267,49.549,52.757,55.933,59.059,62.282,65.702,69.314,73.141,77.22,81.678,86.557,91.557,96.557,101.56
6,12,18,24,30,35.835,40.988,45.537,49.71,53.714,57.478,61.169,64.773,68.243,71.769,75.514,79.506,83.765,88.243,93.071,98.451,104.36,110.36,116.36
7,14,21,28,34.984,41.369,46.878,51.91,56.745,61.549,66.204,70.812,75.302,79.557,83.8,88.259,92.984,97.91,102.88,108.06,113.83,120.48,127.48,134.48
8,16,24,32,39.933,46.753,52.678,58.42,64.071,69.725,75.282,80.827,86.267,91.482,96.702,102.13,107.86,113.76,119.64,125.55,131.8,139.19,147.19,155.19
9,18,27,36,44.933,52.318,58.694,65.2,71.69,78.208,84.675,91.184,97.608,103.8,110.01,116.44,123.16,130.07,136.94,143.86,150.84,158.96,167.96,176.96
10,20,30,39.992,49.91,57.941,64.808,72.059,79.157,86.184,93.161,100.25,107.47,114.64,121.77,128.92,136.24,143.75,151.35,159.19,167,175.91,185.91,195.91
11,22,33,43.984,54.867,63.624,70.988,78.906,86.584,94.122,101.51,109.03,116.87,124.98,132.99,140.73,148.53,156.65,164.99,173.65,182.29,192.05,203.05,214.05
12,23.882,35.627,47.357,58.863,68.365,76.322,85.004,93.341,101.45,109.41,117.56,126.07,135.08,144.03,152.55,161,169.74,178.85,188.49,198,208.71,220.71,232.71
13,25.49,37.447,49.482,61.224,71.318,80.004,89.522,98.725,107.7,116.49,125.42,134.69,144.58,154.5,163.98,173.4,183.12,193.24,203.87,214.36,225.99,238.98,251.98
14,27.149,39.306,51.608,63.584,74.259,83.584,93.91,103.99,113.86,123.54,133.27,143.31,154.09,164.98,175.43,185.85,196.57,207.68,219.31,230.76,243.35,257.33,271.33
15,28.976,41.694,54.612,67.165,78.467,88.431,99.486,110.39,121.16,131.74,142.24,152.89,164.47,176.19,187.55,198.97,210.69,222.79,235.41,247.84,261.42,276.4,291.4
16,30.933,44.525,58.286,71.62,83.565,94.247,106.02,117.73,129.35,140.73,151.95,163.26,175.55,188.02,200.21,212.52,225.21,238.32,251.91,265.32,279.89,295.87,311.87
17,32.882,47.31,61.878,75.973,88.541,99.941,112.42,124.88,137.29,149.33,161.17,173.18,186.22,199.51,212.51,225.57,239.18,253.27,267.81,282.2,297.78,314.76,331.76
18,34.839,50.114,65.502,80.38,93.596,105.69,118.9,132.05,145.21,157.99,170.57,183.36,197.22,211.38,225.31,239.3,253.84,268.86,284.33,299.72,316.29,334.27,352.27
19,36.8,52.953,69.196,84.89,98.788,111.58,125.55,139.4,153.24,166.76,180.13,193.71,208.35,223.38,238.22,253.15,268.6,284.49,300.78,317.07,334.65,353.63,372.63
20,38.765,55.702,72.655,89.016,103.48,116.96,131.69,146.17,160.64,174.82,188.92,203.29,218.74,234.62,250.35,266.14,282.41,299.2,316.13,332.73,350.91,370.83,390.83
21,40.749,58.082,75.165,91.667,106.29,120.45,135.79,150.54,165.57,180.4,195.12,210.11,226.21,242.79,259.26,275.84,292.98,310.53,327.93,344.85,363.22,383.45,403.95
22,42.729,60.545,77.714,94.337,109.1,123.67,139.19,154.17,169.51,184.91,200.28,215.92,232.68,249.98,267.22,284.6,302.51,320.56,338.45,355.68,374.27,394.69,415.36
23,44.686,63.196,80.702,97.506,112.43,127.13,142.78,157.97,173.64,189.42,205.39,221.68,239.13,257.16,275.13,293.21,311.66,330.1,348.48,365.96,384.75,405.37,426.24
24,46.427,65.357,83.118,100.08,115.15,130,145.8,161.11,177.03,193.19,209.67,226.62,244.73,263.42,282.02,300.65,319.47,338.36,357.16,374.82,393.81,414.62,435.68
