1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.9882,3.9765,5.9647,7.9451,9.902,11.78,13.451,15.071,16.655,18.216,19.765,21.302,22.831,24.349,25.855,27.353,28.839,30.318,31.812,33.506,35.286,37.039,38.796,40.541
2.9882,5.9765,8.9529,11.886,14.816,17.49,19.431,21.227,22.969,24.678,26.376,28.063,29.741,31.404,33.051,34.694,36.333,37.965,39.6,41.624,44.055,46.459,48.875,51.247
3.8392,7.6706,11.447,15.263,19.129,22.282,24.42,26.392,28.31,30.192,32.067,33.937,35.796,37.635,39.455,41.267,43.082,44.894,46.71,48.957,51.996,55.075,58.165,61.2
4.5686,9.1294,13.561,18.145,22.616,26.078,28.4,30.561,32.659,34.722,36.78,38.843,40.894,42.914,44.914,46.906,48.902,50.89,52.894,55.318,58.792,62.569,66.357,70.082
5.298,10.627,15.8,20.835,25.69,29.443,31.953,34.329,36.647,38.922,41.18,43.427,45.663,47.859,50.024,52.184,54.353,56.518,58.706,61.306,65.149,69.639,74.149,78.58
6.0275,12.133,17.973,23.294,28.455,32.467,35.184,37.804,40.376,42.918,45.412,47.851,50.259,52.616,54.941,57.263,59.604,61.945,64.318,67.11,71.447,76.663,81.914,87.067
6.7725,13.678,20.145,25.737,31.259,35.678,38.608,41.498,44.365,47.263,50.153,52.859,55.451,57.996,60.522,63.016,65.529,68.051,70.612,73.592,78.251,84.169,90.161,96.035
7.5373,15.251,22.416,28.349,34.314,39.325,42.518,45.733,49.039,52.435,55.812,58.847,61.776,64.694,67.522,70.227,72.922,75.627,78.396,81.58,86.643,93.306,100.06,106.68
8.3059,16.831,24.765,31.161,37.659,43.482,47.035,50.545,54.239,58.047,61.835,65.2,68.506,71.757,74.973,77.976,80.875,83.773,86.776,90.267,95.867,103.3,110.83,118.24
9.0706,18.408,27.145,34.259,41.427,48.184,52.353,56.235,60.318,64.431,68.682,72.4,76.063,79.765,83.529,86.949,90.102,93.216,96.482,100.47,106.82,115.06,123.4,131.62
9.8431,20,29.522,37.494,45.545,53.212,58.247,62.592,67.027,71.467,76.196,80.439,84.592,88.882,93.286,97.196,100.63,104,107.69,112.3,119.42,128.47,137.64,146.65
10.624,21.6,31.933,40.773,49.808,58.435,64.38,69.373,74.29,79.149,84.353,89.106,93.824,98.769,103.82,108.23,111.98,115.66,119.96,125.32,133.2,143.09,153.07,162.89
11.404,23.196,34.353,44.047,54.059,63.678,70.537,76.275,81.749,87.063,92.733,97.89,103.1,108.66,114.33,119.24,123.32,127.44,132.5,138.6,147.26,157.98,168.79,179.4
12.173,24.765,36.741,47.275,58.247,68.851,76.616,83.157,89.231,94.988,100.99,106.56,112.24,118.29,124.45,129.76,134.15,138.84,144.69,151.53,160.97,172.51,184.15,195.54
12.941,26.333,39.133,50.498,62.424,74.016,82.682,90.047,96.847,102.96,109.27,115.19,121.21,127.58,134.11,139.76,144.41,149.38,155.8,163.38,173.6,185.95,198.38,210.56
13.706,27.89,41.502,53.682,66.541,79.122,88.694,96.867,104.5,111.13,117.69,123.94,130.29,136.94,143.78,149.71,154.61,159.76,166.35,174.45,185.43,198.56,211.8,224.76
14.451,29.408,43.816,56.796,70.565,84.125,94.6,103.58,112.03,119.21,126,132.52,139.17,146.18,153.34,159.5,164.66,170.02,176.78,185.14,196.8,210.73,224.75,238.49
15.196,30.922,46.125,59.918,74.592,89.141,100.52,110.24,119.11,126.47,133.44,140.22,147.19,154.5,161.87,168.29,173.71,179.26,186.21,194.76,206.89,221.6,236.42,250.95
15.937,32.42,48.302,62.62,77.796,92.91,104.75,114.75,123.79,131.34,138.54,145.54,152.75,160.3,167.93,174.64,180.31,186.04,193.18,201.93,214.29,229.37,244.67,259.78
16.592,33.475,49.592,64.09,79.486,94.878,106.94,117.1,126.34,134.1,141.55,148.71,156.11,163.89,171.77,178.73,184.61,190.52,197.84,206.78,219.35,234.62,250.13,265.45
16.925,34.008,50.322,65.008,80.624,96.29,108.58,118.93,128.34,136.45,144.57,152.29,160.16,168.34,176.59,183.87,189.95,196.05,203.55,212.68,225.45,240.93,256.66,272.19
17.133,34.431,50.937,65.808,81.631,97.561,110.07,120.61,130.22,138.61,147.49,156,164.65,173.61,182.63,190.39,196.68,202.97,210.65,219.98,232.95,248.63,264.57,280.31
17.341,34.843,51.537,66.592,82.616,98.808,111.56,122.29,132.09,140.76,150.38,159.68,169.12,178.82,188.4,196.37,202.86,209.36,217.31,226.98,240.34,256.24,272.38,288.33
