1,2,3,4,5,6,7,8,8.9843,9.8784,10.749,11.667,12.655,13.655,14.655,15.655,16.655,17.655,18.655,19.655,20.655,21.655,22.655,23.655
2,4,6,8,10,12,14,15.902,17.318,18.42,19.478,20.624,22.012,23.651,25.318,26.89,28.631,30.588,32.588,34.588,36.588,38.588,40.588,42.588
3,6,9,12,14.949,17.733,20.49,22.8,24.29,25.451,26.6,27.863,29.38,31.137,32.929,34.616,36.459,38.694,41.459,44.459,47.459,50.459,53.459,56.459
4,8,12,15.976,19.376,22.349,25.259,27.663,29.192,30.408,31.592,32.894,34.478,36.337,38.263,40.059,41.996,44.31,47.235,51.027,55.027,59.027,63.027,67.027
5,10,15,19.529,23.067,26.173,29.188,31.659,33.231,34.478,35.678,36.992,38.604,40.522,42.537,44.447,46.459,48.843,51.851,55.855,60.698,65.698,70.698,75.698
6,12,17.875,22.604,26.294,29.51,32.627,35.184,36.827,38.188,39.537,40.965,42.639,44.576,46.643,48.631,50.725,53.192,56.271,60.31,65.447,71.404,77.404,83.404
7,14,20.694,25.588,29.416,32.741,35.933,38.627,40.745,42.843,44.914,46.933,49.008,51.157,53.341,55.4,57.565,60.114,63.263,67.361,72.565,79.075,86.075,93.075
8,16,23.533,28.553,32.443,35.824,39.106,42.31,45.259,48.243,51.212,54.051,56.796,59.412,61.808,63.953,66.169,68.753,71.941,76.078,81.349,88.153,96.149,104.15
9,18,26.333,31.439,35.369,38.773,42.22,46.035,49.784,53.627,57.502,61.224,64.816,68.094,70.867,73.188,75.471,78.098,81.329,85.514,90.855,97.886,106.82,115.82
10,20,29.106,34.298,38.259,41.69,45.4,49.812,54.361,59.016,63.718,68.239,72.682,76.714,80.047,82.725,85.235,87.957,91.231,95.455,100.87,107.95,117.56,127.56
11,22,31.992,37.31,41.302,44.878,49.063,53.961,58.918,63.902,68.992,74.039,79.012,83.404,87.039,89.996,92.824,95.8,99.161,103.42,108.89,116,126.29,137.29
12,24,34.898,40.357,44.4,48.357,53.016,58.2,63.271,68.329,73.533,79.153,84.647,89.122,92.831,95.886,98.961,102.31,105.93,110.24,115.75,122.96,134.12,146.12
13,26,37.843,43.541,47.678,52.153,57.353,62.953,68.369,73.808,79.471,85.843,92.039,96.925,101.02,104.41,107.85,111.67,115.72,120.11,125.72,133.34,145.49,158.49
14,28,40.843,47.149,51.467,56.443,62.314,68.694,74.984,81.22,87.463,94.561,101.45,106.87,111.71,115.85,119.97,124.36,128.85,133.33,139.2,147.58,160.74,174.74
15,30,43.843,51.012,55.718,61.227,67.725,74.867,82.031,89.004,95.773,103.59,111.23,117.11,122.55,127.42,132.16,137.05,142,146.76,153.11,162.47,176.62,191.62
16,32,46.843,55.008,60.388,66.388,73.443,81.137,88.906,96.4,103.47,111.72,119.78,125.91,131.76,137.09,142.26,147.54,152.9,158.07,165.24,175.59,190.75,206.75
17,34,49.843,59.008,65.369,71.965,79.49,87.651,95.953,103.95,111.39,119.86,128.13,134.58,140.87,146.66,152.24,157.93,163.69,169.66,177.82,189.18,205.33,222.33
18,36,52.843,63.008,70.369,77.875,85.871,94.482,103.18,111.43,119.12,127.88,136.45,143.16,149.71,155.91,161.98,168.05,174.34,181.3,190.47,202.82,219.97,237.97
19,38,55.843,67.008,75.369,83.875,92.439,101.4,110.46,119.04,127.04,136.22,145.2,152.25,159.19,165.8,172.31,178.73,185.67,193.64,203.8,217.15,235.31,254.31
20,40,58.843,71.008,80.369,89.875,99.196,108.46,117.89,126.85,135.28,144.85,154.19,161.68,169.08,176.07,182.93,189.66,197.45,206.42,217.58,231.94,251.09,271.09
21,42,61.843,75.008,85.369,95.875,106.04,115.61,125.3,134.59,143.43,153.39,163.09,170.99,178.79,186.1,193.22,200.27,208.91,218.84,231,246.36,266.51,287.5
22,44,64.843,79.008,90.357,101.64,112.62,122.72,132.61,142.07,151.15,161.37,171.31,179.51,187.56,195.07,202.36,209.85,219.31,229.69,242.73,259.09,280.24,302.23
23,45.976,67.643,82.373,94.016,105.45,117.27,128.27,138.53,148.11,157.28,167.59,177.62,185.91,194.04,201.66,209.16,217.38,227.74,238.24,251.42,268.11,289.87,312.65
23.933,47.757,70.055,85.353,97.584,109.62,122.28,134.22,145.25,155.49,165.26,176.16,186.8,195.67,204.4,212.64,220.82,229.94,241.2,252.3,266.07,283.33,305.65,329.04
