1,2,3,4,5,6,7,8,9,9.9882,10.945,11.922,12.918,13.918,14.918,15.918,16.918,17.918,18.918,19.918,20.918,21.918,22.918,23.918
2,4,6,8,10,12,13.953,15.659,17.102,18.353,19.494,20.71,21.98,23.275,24.733,26.384,28.322,30.322,32.322,34.322,36.322,38.322,40.322,42.322
3,6,9,12,15,17.824,20.051,21.78,23.243,24.529,25.714,26.961,28.263,29.588,31.051,32.702,34.886,37.761,40.761,43.761,46.761,49.761,52.761,55.761
4,8,12,16,19.58,22.506,24.773,26.561,28.075,29.408,30.639,31.933,33.282,34.647,36.137,37.812,40.012,43.02,46.4,50.188,54.188,58.188,62.188,66.188
5,10,15,19.839,23.529,26.525,28.867,30.71,32.263,33.635,34.902,36.224,37.588,38.961,40.459,42.149,44.384,47.412,50.808,54.698,59.278,64.275,69.275,74.275
6,12,17.992,23.239,26.969,30.024,32.408,34.29,35.886,37.306,38.667,40.125,41.682,43.314,45.094,47.012,49.443,52.573,55.992,59.933,64.592,70.165,76.165,82.165
7,13.988,20.412,25.671,29.443,32.541,34.945,36.831,38.439,40,41.659,43.514,45.569,47.773,50.133,52.525,55.325,58.682,62.137,66.137,70.875,76.576,83.459,90.459
8,15.929,22.502,27.769,31.561,34.671,37.086,39.008,40.769,42.737,44.965,47.447,50.157,53.027,56.043,58.965,62.169,65.808,69.337,73.4,78.212,83.949,91.451,99.451
9,17.851,24.549,29.824,33.635,36.796,39.447,41.757,44.118,46.875,49.894,53.118,56.557,60.165,63.898,67.412,71.055,75,78.627,82.745,87.6,93.341,101.32,110.32
10,19.745,26.541,31.835,35.682,39.075,42.039,44.624,47.286,50.431,53.953,57.749,61.722,65.749,69.788,73.565,77.463,81.686,85.482,89.612,94.486,100.23,108.76,118.76
11,21.667,28.592,33.89,37.82,41.49,44.671,47.494,50.388,53.635,57.318,61.475,65.792,69.957,74.114,78.137,82.294,86.71,90.698,94.847,99.729,105.5,114.79,125.79
12,23.58,30.624,35.922,39.973,43.937,47.329,50.388,53.482,56.965,60.835,65.541,70.573,74.973,79.361,83.573,87.914,92.522,96.757,100.98,105.87,111.76,121.95,133.95
13,25.58,33.082,38.38,42.6,46.925,50.592,53.878,57.224,61.039,65.341,70.686,76.561,81.4,86.114,90.561,95.122,100,104.61,109.06,113.94,120.13,131.32,144.32
14,27.58,36.02,41.518,45.91,50.667,54.816,58.569,62.365,66.749,71.592,77.518,84.329,89.8,95.027,99.945,104.93,110.29,115.34,120.08,125.11,131.98,144.17,158.17
15,29.58,39.02,45.2,49.816,54.988,59.639,64.035,68.553,73.651,78.965,85.333,92.816,98.753,104.44,109.98,115.56,121.39,126.85,131.93,137.38,145.24,158.42,173.42
16,31.58,42.02,49.192,54.345,59.882,64.973,69.933,75.102,80.847,86.576,93.122,100.77,106.85,112.81,118.84,124.93,131.18,136.99,142.38,148.38,157.23,171.41,187.41
17,33.58,45.02,53.192,58.988,64.847,70.329,75.776,81.471,87.749,93.945,100.86,108.9,115.33,121.65,128.08,134.57,141.21,147.31,153.02,159.69,169.54,184.73,201.73
18,35.58,48.02,57.192,63.906,70.22,76.008,81.863,87.945,94.514,100.96,108.14,116.44,123.1,129.61,136.28,143.1,150.06,156.4,162.71,170.38,181.23,197.42,215.42
19,37.58,51.02,61.192,68.906,75.902,81.922,88.063,94.427,101.26,107.95,115.43,124.04,130.95,137.66,144.54,151.6,158.78,165.38,172.58,181.25,193.09,210.27,229.27
20,39.58,54.016,65.188,73.902,81.875,88.404,94.706,101.26,108.32,115.19,122.8,131.53,138.56,145.41,152.46,159.66,166.95,174.15,182.35,192.02,204.85,223.03,243.03
21,41.576,57.008,69.176,78.89,87.863,95.384,102.07,108.71,115.95,123.03,130.84,139.72,146.9,153.91,161.07,168.36,175.79,183.73,192.93,203.6,217.42,236.59,257.57
22,43.569,59.996,73.157,83.867,93.839,102.15,109.12,115.87,123.17,130.32,138.18,147.11,154.35,161.42,168.65,176.02,183.68,191.9,201.94,213.6,228.41,248.56,270.51
23,45.569,62.996,77.153,88.816,99.498,107.97,115.1,122.07,129.47,136.68,144.59,153.56,160.84,167.96,175.27,182.8,190.74,199.1,209.35,221.85,237.66,258.76,281.67
23.78,46.973,65.086,79.745,91.682,102.48,111,118.31,125.56,133.18,140.52,148.53,157.59,164.96,172.2,179.68,187.47,195.71,204.23,214.49,227.21,243.81,265.89,289.75
