0.94902,1.898,2.8471,3.7961,4.7451,5.7255,6.7255,7.7255,8.7255,9.7255,10.725,11.725,12.722,13.722,14.722,15.722,16.722,17.722,18.722,19.722,20.722,21.722,22.722,23.722
1.949,3.898,5.8471,7.7961,9.7451,11.725,13.725,15.725,17.667,19.463,21.231,22.98,24.627,26.337,28.078,29.922,31.898,33.898,35.898,37.898,39.898,41.898,43.898,45.898
2.949,5.898,8.8471,11.796,14.745,17.725,20.725,23.604,26.055,28.212,30.251,32.329,34.431,36.667,38.945,41.329,43.969,46.808,49.78,52.78,55.78,58.78,61.78,64.78
3.949,7.898,11.847,15.796,19.733,23.533,27.18,30.498,33.18,35.522,37.725,39.961,42.239,44.796,47.502,50.365,53.4,56.522,59.855,63.678,67.678,71.678,75.678,79.678
4.949,9.898,14.812,19.529,24.043,28.384,32.529,36.239,39.212,41.824,44.333,46.867,49.376,52.188,55.216,58.459,61.824,65.153,68.678,72.831,77.553,82.545,87.545,92.545
5.949,11.898,17.502,22.62,27.51,32.208,36.714,40.894,44.369,47.455,50.431,53.376,56.267,59.424,62.827,66.443,70.133,73.745,77.561,82,86.988,92.694,98.694,104.69
6.949,13.855,19.906,25.306,30.502,35.443,40.349,45.208,49.38,53.11,56.635,60.063,63.42,67.039,70.851,74.824,78.82,82.773,86.902,91.631,96.871,102.94,109.85,116.85
7.949,15.792,22.184,27.718,33.129,38.412,43.922,49.502,54.388,58.792,62.878,66.784,70.635,74.816,79.137,83.51,87.812,92.067,96.459,101.37,106.81,113.15,120.9,128.9
8.949,17.788,24.588,30.247,35.859,41.498,47.643,53.976,59.647,64.82,69.569,73.957,78.341,83.161,88.173,93.118,97.867,102.45,107.02,112.07,117.69,124.22,132.64,141.64
9.949,19.745,26.847,32.612,38.376,44.333,51.188,58.384,64.898,70.875,76.42,81.467,86.475,92.102,97.925,103.64,109.06,114.11,118.84,123.98,129.77,136.46,145.47,155.47
10.949,21.686,29.035,34.882,40.796,47.137,54.667,62.416,69.314,75.62,81.596,87.216,92.851,98.98,105.22,111.38,117.37,122.99,127.95,133.2,139.14,145.97,155.53,166.53
11.949,23.639,31.271,37.263,43.31,50.165,58.149,66.118,73.118,79.553,85.722,92.024,98.447,104.79,111.11,117.34,123.49,129.44,134.74,140.05,146.1,153.08,163.11,175.11
12.949,25.639,33.902,40.078,46.341,53.871,62.486,71.027,78.6,85.647,92.435,99.565,106.79,113.67,120.49,127.14,133.66,140.01,145.8,151.24,157.35,164.49,175.16,188.16
13.949,27.639,36.878,43.545,50.2,58.518,68.082,77.608,86.18,94.204,101.75,109.74,117.78,125.35,133.05,140.62,148.01,155.17,161.63,167.31,173.52,180.92,192.5,206.5
14.949,29.639,39.878,47.306,54.459,63.459,73.827,84.314,93.886,102.8,110.95,119.68,128.44,136.57,145.07,153.64,161.97,169.89,177,183.07,189.48,197.62,210.2,225.2
15.949,31.639,42.878,51.106,58.808,68.443,79.494,90.784,101.29,110.99,119.5,128.45,137.42,145.84,155.01,164.45,173.52,182.05,189.71,196.19,203.06,212.2,225.77,241.76
16.949,33.639,45.878,54.98,63.337,73.569,85.247,97.275,108.59,118.98,128.09,137.58,147.07,156.07,165.87,176.05,185.77,194.87,203.04,209.98,217.47,227.61,242.18,259.16
17.949,35.639,48.878,58.98,67.902,78.678,90.949,103.71,115.65,126.44,135.9,145.83,155.76,165.14,175.34,186.05,196.42,206.07,214.73,222.16,230.56,241.67,257.24,275.21
18.949,37.639,51.878,62.965,72.427,83.753,96.612,110.06,122.6,133.88,143.82,154.12,164.4,174.19,184.82,196,206.94,217.11,226.21,234.27,243.66,255.77,272.32,291.29
19.949,39.639,54.875,66.961,77.404,89.392,102.78,116.82,129.95,141.82,152.31,163.08,173.8,184.09,195.25,206.97,218.41,229.05,238.63,247.58,257.97,271.07,288.61,308.58
20.949,41.639,57.875,70.961,82.404,95.129,109.03,123.56,137.29,149.87,161.22,172.89,184.49,195.6,207.4,219.64,231.54,242.57,252.77,262.73,274.11,288.21,306.74,327.71
21.949,43.639,60.875,74.961,87.404,101,115.42,130.29,144.42,157.55,169.46,181.74,193.95,205.61,217.9,230.54,242.74,254.25,265.42,276.36,288.74,303.83,323.35,345.31
22.949,45.639,63.875,78.961,92.404,106.86,121.86,137.13,151.54,164.93,177.09,189.62,202.08,213.96,226.5,239.38,251.84,263.98,276.16,288.09,301.44,317.54,338.05,361.01
23.949,47.639,66.875,82.961,97.086,112.17,127.81,143.64,158.41,172.07,184.48,197.24,209.94,222.06,234.83,247.95,260.74,273.53,286.69,299.61,313.95,331.03,352.53,376.48
