1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,21.996,23.984,25.965,27.965,29.965,31.965,33.965,35.965,37.965,39.965,41.965,43.965,45.965,47.965
3,6,9,12,15,18,21,24,26.875,29.498,31.824,34.114,36.369,38.733,41.361,44.275,47.275,50.275,53.275,56.275,59.275,62.275,65.275,68.275
4,8,12,16,20,24,27.839,31.255,34.267,36.929,39.282,41.604,43.941,46.357,49.031,52.11,55.718,59.71,63.71,67.71,71.71,75.71,79.71,83.71
5,10,15,20,25,29.725,33.702,37.129,40.157,42.847,45.259,47.675,50.149,52.651,55.38,58.486,62.118,66.553,71.518,76.518,81.518,86.518,91.518,96.518
6,12,18,24,29.753,34.576,38.58,42.141,45.431,48.522,51.408,54.408,57.533,60.525,63.525,66.729,70.373,74.808,80.137,86.11,92.11,98.11,104.11,110.11
7,14,21,27.922,33.839,38.706,43.031,47.149,51.22,55.239,59.055,62.98,67.043,70.961,74.725,78.38,82.239,86.729,92.071,98.616,105.62,112.62,119.62,126.62
8,16,24,31.537,37.467,42.541,47.38,52.11,56.894,61.741,66.42,71.231,76.18,80.992,85.49,89.714,94.039,98.753,104.12,110.84,118.8,126.8,134.8,142.8
9,18,26.98,34.773,40.722,46.031,51.341,56.663,62.161,67.851,73.412,79.094,84.91,90.608,95.914,100.75,105.57,110.61,116.04,122.78,131.42,140.42,149.42,158.42
10,20,29.898,37.922,43.882,49.443,55.227,61.125,67.263,73.698,80.051,86.494,93.035,99.4,105.25,110.51,115.73,121.18,126.8,133.55,142.47,152.45,162.45,172.45
11,22,32.824,41.09,47.059,52.918,59.047,65.165,71.478,78.078,84.702,91.702,98.624,105.11,111.05,116.45,121.82,127.53,133.51,140.3,149.42,160.35,171.35,182.35
12,24,35.808,44.486,50.486,56.71,63.024,69.255,75.667,82.333,89.063,96.635,104.04,110.65,116.72,122.25,127.79,133.79,140.22,147.13,156.64,168.54,180.54,192.54
13,26,38.808,48.071,54.176,60.851,67.529,73.973,80.596,87.533,94.592,102.73,110.71,117.7,124.13,129.98,135.91,142.37,149.26,156.34,166.27,179.17,192.17,205.17
14,28,41.808,51.545,57.816,64.929,72.169,79.247,86.561,94.204,101.77,110.52,119.11,126.58,133.69,140.31,146.99,154.05,161.42,168.73,179.18,193.09,207.08,221.08
15,30,44.808,55.322,61.894,69.475,77.333,85.173,93.329,101.58,109.55,118.85,128.02,135.87,143.45,150.72,158.07,165.67,173.55,181.22,192.35,207.25,222.24,237.24
16,32,47.808,59.227,66.294,74.373,82.745,91.118,99.69,108.27,116.46,125.89,135.21,143.22,151.1,158.6,166.25,174.22,182.55,190.58,202.34,218.24,234.22,250.21
17,33.996,50.792,63.145,70.749,79.298,88.047,96.702,105.39,114.1,122.4,131.94,141.4,149.5,157.49,165.05,172.82,181.08,189.82,198.54,211.12,227.99,244.93,261.87
18,35.992,53.753,67.063,75.604,84.976,94.106,103.03,111.81,120.62,129.04,138.79,148.51,156.8,164.92,172.67,180.65,189.2,198.44,208.07,221.57,239.35,257.23,275.09
18.988,37.961,56.682,70.961,80.475,90.808,100.47,109.71,118.76,127.95,136.67,146.72,156.73,165.29,173.73,181.85,190.09,198.91,208.75,219.29,233.69,252.36,271.13,289.93
19.961,39.89,59.58,74.824,85.294,96.6,107,116.53,125.86,135.44,144.64,155.12,165.57,174.61,183.58,192.05,200.56,209.69,220,231.28,246.56,266.13,285.77,305.48
20.933,41.843,62.506,78.714,90.145,102.39,113.59,123.46,133.01,142.82,152.4,163.43,174.5,184.08,193.37,202.02,210.75,220.24,230.71,242.36,258.36,278.78,299.31,319.92
21.91,43.776,65.392,82.557,94.933,108.09,120.07,130.35,140.13,150.03,159.68,170.83,182.09,191.78,201.13,209.9,218.89,228.73,239.33,251.09,267.62,288.8,310.17,331.66
22.882,45.718,68.294,86.416,99.733,113.8,126.49,137.18,147.31,157.41,167.18,178.44,189.8,199.61,209.11,218.07,227.33,237.54,248.32,260.21,276.93,298.75,320.86,343.18
23.855,47.651,71.2,90.208,104.47,119.5,132.82,143.91,154.42,164.86,174.85,186.25,197.77,207.73,217.42,226.65,236.25,246.82,257.93,270.05,286.85,308.98,331.74,354.82
