1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,19.98,21.965,23.965,25.965,27.965,29.965,31.965,33.965,35.965,37.965,39.965,41.965,43.965,45.965,47.965
3,6,9,12,15,18,20.965,23.761,26.42,29.051,31.71,34.408,37.153,39.992,42.933,45.922,48.922,51.922,54.922,57.922,60.922,63.922,66.922,69.922
4,8,12,16,20,23.792,27.212,30.463,33.718,37.02,40.325,43.682,47.102,50.604,54.212,57.871,61.663,65.627,69.627,73.627,77.627,81.627,85.627,89.627
5,10,15,19.996,24.659,28.753,32.565,36.435,40.392,44.373,48.361,52.424,56.545,60.729,64.976,69.278,73.627,78.125,83.024,88.024,93.024,98.024,103.02,108.02
6,12,18,23.635,28.616,33.063,37.471,41.996,46.639,51.333,56.086,60.941,65.851,70.776,75.694,80.604,85.545,90.58,96.082,102.06,108.06,114.06,120.06,126.06
7,14,20.784,26.769,32.122,37.031,42,47.129,52.431,57.843,63.369,69.027,74.737,80.424,86.035,91.557,97.008,102.54,108.5,115.05,122,129,136,143
8,16,23.365,29.671,35.431,40.796,46.255,51.933,57.851,63.949,70.224,76.639,83.106,89.522,95.812,101.89,107.81,113.78,120.16,127.02,134.63,142.63,150.63,158.63
9,18,25.89,32.525,38.745,44.529,50.455,56.671,63.188,70,77.02,84.227,91.455,98.569,105.55,112.22,118.63,125.03,131.78,138.95,146.96,155.86,164.86,173.86
10,20,28.439,35.439,42.078,48.282,54.569,61.051,67.792,74.882,82.298,90.09,97.91,105.51,112.88,119.91,126.64,133.38,140.46,147.97,156.29,165.94,175.94,185.93
11,22,31.161,38.58,45.667,52.294,58.91,65.647,72.561,79.745,87.31,95.576,103.84,111.61,119.06,126.19,133.11,140.09,147.48,155.29,163.93,174.33,185.33,196.33
12,24,33.969,41.816,49.439,56.518,63.404,70.341,77.416,84.776,92.561,101.32,110.05,117.95,125.51,132.75,139.81,147.03,154.76,162.84,171.84,183.12,195.12,207.11
13,25.984,36.518,44.918,53.118,60.725,68.09,75.412,82.804,90.514,98.698,107.92,117.1,125.33,133.16,140.62,147.91,155.39,163.49,171.91,181.37,193.6,206.6,219.6
14,27.941,38.949,47.831,56.537,64.702,72.733,80.659,88.608,96.855,105.46,115.18,124.9,133.5,141.76,149.59,157.32,165.24,173.74,182.63,192.37,205.13,219.13,233.12
15,29.925,41.392,50.69,59.871,68.42,76.882,85.302,93.843,102.59,111.59,121.78,132,140.96,149.64,157.87,166,174.32,183.18,192.45,202.45,215.68,230.68,245.66
16,31.925,43.953,53.682,63.341,72.267,81.098,90,99.047,108.17,117.38,127.79,138.22,147.39,156.38,165,173.44,182.03,191.23,200.81,211.07,225.05,241.02,256.96
17,33.925,46.737,56.898,67.012,76.337,85.561,94.89,104.31,113.85,123.36,133.98,144.59,154.05,163.33,172.25,180.98,189.86,199.41,209.28,219.98,234.89,251.78,268.66
18,35.925,49.694,60.514,71.086,80.808,90.412,100.09,109.85,119.75,129.61,140.53,151.47,161.25,170.83,180,189.03,198.19,208.05,218.26,229.72,245.56,263.38,281.2
19,37.925,52.694,64.514,75.663,85.773,95.757,105.76,115.83,125.96,135.98,147.09,158.21,168.19,178.02,187.44,196.76,206.21,216.49,227.41,239.84,256.65,275.42,294.17
20,39.925,55.694,68.514,80.424,90.937,101.33,111.68,122,132.3,142.46,153.71,164.96,175.07,185.11,194.8,204.42,214.17,225.25,237.16,250.55,268.31,288.02,307.7
21,41.925,58.694,72.514,85.071,95.976,106.79,117.49,128.11,138.74,149.19,160.72,172.25,182.64,192.93,202.9,212.82,222.9,234.89,247.79,262.13,280.86,301.53,322.15
22,43.925,61.694,76.49,89.412,100.68,111.89,122.95,133.89,144.78,155.5,167.27,179.03,189.69,200.24,210.49,220.69,231.04,243.78,257.68,273,292.7,314.33,335.88
23,45.925,64.694,80.447,93.702,105.28,116.82,128.19,139.45,150.66,161.72,173.84,185.91,196.87,207.71,218.2,228.64,239.16,252.35,267.25,283.55,304.23,326.84,349.34
24,47.925,67.694,84.447,98.173,110.03,121.92,133.55,145.05,156.52,167.84,180.21,192.54,203.73,214.78,225.49,236.19,246.91,260.53,276.41,293.72,315.38,338.96,362.43
