1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48
3,6,9,12,15,18,21,23.945,26.725,29.435,32.165,34.902,37.682,40.541,43.482,46.467,49.467,52.467,55.467,58.467,61.467,64.467,67.467,70.467
4,8,12,16,20,23.988,27.706,31.114,34.424,37.78,41.161,44.557,48.031,51.569,55.192,58.859,62.62,66.549,70.549,74.549,78.549,82.549,86.549,90.549
5,10,15,20,24.961,29.498,33.522,37.463,41.478,45.525,49.596,53.702,57.89,62.122,66.4,70.733,75.106,79.549,84.337,89.337,94.337,99.337,104.34,109.34
6,12,18,23.973,29.486,34.306,38.843,43.463,48.173,52.925,57.753,62.651,67.627,72.596,77.557,82.514,87.482,92.514,97.831,103.7,109.7,115.7,121.7,127.7
7,14,21,27.608,33.478,38.694,43.824,49.063,54.435,59.933,65.58,71.325,77.137,82.902,88.608,94.2,99.702,105.24,111.05,117.35,124.13,131.13,138.13,145.13
8,16,23.933,30.953,37.192,42.878,48.541,54.353,60.345,66.557,72.996,79.537,86.137,92.667,99.106,105.29,111.31,117.32,123.58,130.24,137.43,145.34,153.34,161.34
9,18,26.82,34.196,40.851,47,53.161,59.569,66.212,73.165,80.396,87.761,95.137,102.38,109.56,116.38,122.93,129.42,136.08,143.1,150.6,159.14,168.14,177.14
10,20,29.698,37.455,44.518,51.094,57.706,64.553,71.612,78.965,86.631,94.608,102.58,110.29,117.83,125,131.89,138.73,145.74,153.12,160.96,169.95,179.93,189.93
11,22,32.635,40.878,48.357,55.369,62.31,69.38,76.612,84.059,91.867,100.29,108.73,116.6,124.21,131.49,138.56,145.66,153.01,160.69,168.83,178.29,189.24,200.24
12,24,35.62,44.404,52.341,59.831,67.082,74.396,81.827,89.435,97.424,106.31,115.21,123.25,130.98,138.38,145.63,152.95,160.64,168.66,177.07,187.07,199.01,211.01
13,26,38.537,47.839,56.341,64.345,72.02,79.608,87.259,95.141,103.49,112.84,122.2,130.6,138.64,146.27,153.76,161.4,169.47,177.91,186.69,197.02,209.83,222.83
14,28,41.4,51.153,60.192,68.718,77.004,85.173,93.416,101.85,110.66,120.52,130.43,139.24,147.78,155.91,163.88,172,180.51,189.39,198.62,209.18,222.6,236.6
15,30,44.337,54.482,63.992,72.992,81.855,90.686,99.443,108.2,117.43,127.76,138.14,147.31,156.12,164.67,173.2,181.83,190.72,199.97,209.46,220.29,234.46,249.44
16,31.996,47.318,57.996,67.988,77.478,86.824,96.055,105.03,114.07,123.49,134.02,144.59,153.93,162.97,171.71,180.57,189.6,198.88,208.52,218.29,229.51,244.56,260.47
17,33.996,50.318,61.765,72.208,82.137,91.8,101.22,110.46,119.85,129.58,140.32,151.09,160.71,170.08,179.03,188.05,197.33,206.97,216.95,227.02,238.89,254.88,271.71
18,35.996,53.318,65.702,76.78,87.122,97.082,106.68,116.09,125.69,135.67,146.62,157.61,167.46,177,186.09,195.29,204.79,214.74,225.09,235.67,248.45,265.36,283.12
19,37.996,56.318,69.702,81.745,92.576,102.89,112.82,122.48,132.27,142.52,153.71,164.91,174.97,184.69,194.03,203.48,213.24,223.5,234.62,246.11,259.85,277.72,296.44
20,39.996,59.318,73.702,86.745,98.255,108.93,119.21,129.22,139.33,149.85,161.32,172.8,183.14,193.16,202.79,212.51,222.53,233.16,245.19,257.65,272.34,291.16,310.83
21,41.996,62.318,77.702,91.745,103.96,115.01,125.65,136.04,146.49,157.3,169.05,180.82,191.44,201.8,211.74,221.73,232.02,243.09,256.09,269.52,285.17,304.96,325.58
22,43.996,65.318,81.702,96.745,109.4,120.8,131.8,142.56,153.43,164.66,176.9,189.14,200.18,210.94,221.21,231.47,242.03,253.38,267.16,281.6,298.22,318.98,340.56
23,45.996,68.318,85.702,101.73,114.75,126.48,137.8,148.85,160.04,171.61,184.18,196.76,208.09,219.13,229.64,240.14,250.96,262.51,276.75,292.19,309.8,331.54,354.09
24,47.996,71.318,89.702,106.73,120.27,132.33,144.03,155.35,166.77,178.57,191.37,204.17,215.72,226.97,237.71,248.48,259.63,271.41,286.1,302.52,321.13,343.85,367.38
