1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,19.988,21.976,23.976,25.976,27.976,29.976,31.976,33.976,35.976,37.976,39.976,41.976,43.976,45.976,47.976
3,6,9,12,15,18,21,23.922,26.647,29.294,31.965,34.643,37.357,40.145,43.027,45.973,48.973,51.973,54.973,57.973,60.973,63.973,66.973,69.973
4,8,12,16,20,23.984,27.659,31,34.239,37.533,40.863,44.212,47.616,51.082,54.627,58.224,61.89,65.706,69.694,73.694,77.694,81.694,85.694,89.694
5,10,15,20,24.961,29.478,33.431,37.294,41.239,45.224,49.239,53.302,57.427,61.596,65.792,70.047,74.349,78.667,83.302,88.294,93.294,98.294,103.29,108.29
6,12,18,23.98,29.51,34.294,38.737,43.263,47.882,52.569,57.345,62.216,67.149,72.067,76.961,81.839,86.71,91.608,96.753,102.48,108.47,114.47,120.47,126.47
7,14,21,27.667,33.545,38.702,43.706,48.827,54.098,59.518,65.102,70.8,76.549,82.255,87.906,93.435,98.835,104.22,109.85,115.96,122.56,129.55,136.55,143.55
8,16,23.98,31.106,37.325,42.929,48.451,54.133,60.012,66.149,72.518,79.008,85.533,91.988,98.38,104.51,110.43,116.29,122.35,128.82,135.76,143.53,151.53,159.53
9,18,26.933,34.455,41.055,47.11,53.102,59.365,65.867,72.71,79.824,87.086,94.345,101.5,108.61,115.35,121.8,128.1,134.55,141.38,148.62,156.87,165.85,174.85
10,20,29.89,37.843,44.824,51.286,57.718,64.38,71.247,78.42,85.89,93.686,101.48,109.03,116.4,123.42,130.16,136.79,143.58,150.75,158.33,166.96,176.85,186.85
11,22,32.89,41.447,48.839,55.733,62.498,69.361,76.412,83.663,91.208,99.404,107.67,115.33,122.76,129.89,136.81,143.66,150.78,158.25,166.13,175.18,186,197
12,24,35.89,45.188,53.024,60.412,67.482,74.569,81.847,89.251,96.949,105.56,114.3,122.14,129.68,136.94,144.04,151.09,158.54,166.35,174.48,184.07,195.89,207.89
13,26,38.89,48.882,57.271,65.188,72.722,80.125,87.635,95.31,103.37,112.43,121.65,129.84,137.72,145.19,152.53,159.93,167.76,176.01,184.49,194.46,207.11,220.11
14,28,41.871,52.365,61.282,69.698,77.855,85.831,93.91,102.14,110.61,120.16,129.94,138.5,146.86,154.76,162.58,170.49,178.76,187.42,196.34,206.51,219.59,233.59
15,30,44.871,55.898,65.247,74.094,82.635,91.063,99.678,108.42,117.24,127.17,137.36,146.23,154.96,163.33,171.52,179.78,188.38,197.38,206.58,216.98,230.65,245.62
16,31.996,47.867,59.506,69.282,78.58,87.478,96.329,105.43,114.55,123.59,133.66,143.99,153.01,162.04,170.78,179.34,187.87,196.78,206.15,215.63,226.33,240.84,256.73
16.996,33.992,50.863,63.322,73.545,83.302,92.592,101.87,111.32,120.8,130.18,140.53,151.08,160.42,169.76,178.78,187.69,196.53,205.76,215.45,225.2,236.43,251.89,268.69
17.996,35.992,53.863,67.294,78.122,88.341,98.02,107.66,117.42,127.22,136.88,147.51,158.36,167.97,177.6,186.87,196.05,205.2,214.75,224.76,234.95,247.04,263.43,281.17
18.996,37.992,56.859,71.29,83.118,93.941,104.01,114,124.03,134.04,143.9,154.73,165.8,175.58,185.37,194.85,204.32,213.77,223.62,234.3,245.37,258.42,275.78,294.48
19.996,39.992,59.859,75.29,88.118,99.761,110.24,120.61,130.93,141.22,151.33,162.36,173.62,183.62,193.65,203.37,213.12,222.87,233.04,244.58,256.64,270.64,288.95,308.6
20.996,41.992,62.859,79.29,93.118,105.59,116.47,127.22,137.85,148.39,158.7,170.04,181.6,191.81,202.09,212.07,222.09,232.13,242.6,255,268.04,283.01,302.29,322.89
21.996,43.992,65.859,83.29,98.118,111.18,122.38,133.51,144.46,155.29,165.9,177.55,189.4,199.93,210.52,220.78,231.07,241.36,252.07,264.94,278.98,294.93,315.18,336.76
22.996,45.992,68.859,87.29,103.12,116.74,128.2,139.65,150.86,161.96,172.83,184.71,196.82,207.58,218.4,228.87,239.37,249.91,260.85,273.95,288.87,305.82,327.05,349.6
23.996,47.992,71.859,91.29,108.12,122.48,134.21,146.04,157.53,168.82,179.9,192.01,204.35,215.31,226.35,237.02,247.77,258.62,269.84,283.22,299.02,316.97,339.2,362.73
