0.99216,1.9882,2.9725,3.9686,4.9686,5.9686,6.9686,7.9686,8.9686,9.9686,10.933,11.894,12.894,13.894,14.894,15.894,16.894,17.894,18.894,19.894,20.894,21.894,22.894,23.894
1.6588,3.3137,4.9216,6.5843,8.3176,10.071,11.851,13.58,15.098,16.471,17.62,18.745,20.122,21.741,23.569,25.537,27.537,29.537,31.537,33.537,35.537,37.537,39.537,41.537
2.1216,4.2431,6.2824,8.3922,10.537,12.616,14.51,16.251,17.769,19.141,20.29,21.416,22.792,24.42,26.329,28.557,31.298,34.298,37.298,40.298,43.298,46.298,49.298,52.298
2.5608,5.1216,7.5922,10.137,12.51,14.612,16.506,18.251,19.773,21.149,22.306,23.443,24.831,26.471,28.392,30.62,33.4,36.78,40.678,44.678,48.675,52.671,56.671,60.671
3.0118,6.0196,8.9255,11.784,14.18,16.282,18.184,19.933,21.459,22.839,24,25.145,26.541,28.192,30.129,32.376,35.173,38.553,42.69,47.616,52.612,57.604,62.604,67.604
3.4549,6.8824,10.18,13.137,15.533,17.643,19.549,21.298,22.824,24.208,25.369,26.514,27.914,29.569,31.506,33.753,36.561,39.957,44.094,49.435,55.42,61.404,67.4,73.396
3.8824,7.7333,11.259,14.216,16.62,18.733,20.643,22.4,23.953,25.404,26.651,27.886,29.373,31.137,33.157,35.424,38.239,41.639,45.78,51.271,58.157,65.141,72.133,79.122
4.3098,8.5373,12.137,15.094,17.502,19.616,21.537,23.349,24.996,26.573,27.976,29.396,31.094,33.071,35.31,37.729,40.627,44.051,48.216,53.761,61.396,69.38,77.353,85.325
4.7412,9.349,13,15.957,18.369,20.482,22.439,24.329,26.075,27.788,29.369,30.976,32.886,35.075,37.541,40.176,43.247,46.725,50.914,56.506,64.851,73.835,82.788,91.741
5.1569,10.176,13.918,16.875,19.29,21.447,23.478,25.431,27.255,29.102,30.894,32.745,34.898,37.361,40.106,42.973,46.243,49.863,54.063,59.827,69.102,79.086,89.031,98.961
5.5804,11.024,14.961,17.918,20.349,22.6,24.733,26.741,28.616,30.525,32.42,34.443,36.835,39.443,42.298,45.282,48.686,52.533,56.773,62.878,73.137,84.114,95.043,105.96
6.0118,11.847,15.996,18.973,21.459,23.878,26.216,28.298,30.235,32.278,34.412,36.569,39.255,42.004,44.914,48.02,51.667,55.824,60.188,66.898,78.157,90.125,102.04,113.95
6.4392,12.62,16.863,19.929,22.518,25.071,27.545,29.745,31.804,33.984,36.235,38.514,41.471,44.435,47.49,50.8,54.69,59.137,63.894,71.227,83.471,96.427,109.34,122.24
6.8706,13.408,17.737,20.859,23.557,26.239,28.847,31.2,33.392,35.659,37.973,40.408,43.722,46.937,50.231,53.847,58.027,62.773,67.8,75.698,88.933,102.87,116.78,130.66
7.298,14.255,18.812,22.016,24.804,27.596,30.302,32.773,35.047,37.373,39.804,42.416,46.098,49.627,53.161,57.02,61.502,66.541,71.824,80.502,94.737,109.65,124.56,139.44
7.7373,15.114,20.063,23.475,26.373,29.271,32.067,34.639,37.031,39.459,41.957,44.651,48.486,52.208,56.008,60.106,64.867,70.2,76.059,85.725,100.95,116.85,132.75,148.64
8.1961,15.992,21.341,25.129,28.314,31.337,34.216,36.863,39.337,41.796,44.31,47.043,50.929,54.706,58.616,62.918,67.965,73.847,80.62,91.286,107.51,124.41,141.3,158.18
8.651,16.878,22.631,26.816,30.357,33.537,36.498,39.216,41.757,44.255,46.843,49.722,53.812,57.745,61.733,66.216,71.647,78.486,86.251,97.906,115.12,133.02,150.91,168.78
9.0941,17.757,23.922,28.49,32.4,35.773,38.804,41.588,44.192,46.761,49.447,52.463,56.722,60.843,64.992,69.686,75.835,83.675,92.427,105.08,123.3,142.19,161.07,179.95
9.5294,18.616,25.188,30.133,34.412,37.98,41.075,43.929,46.6,49.247,52.051,55.231,59.686,64.004,68.337,73.439,80.573,89.404,99.157,112.81,132.02,151.91,171.79,191.67
9.9529,19.455,26.427,31.753,36.396,40.137,43.302,46.227,48.969,51.69,54.6,57.922,62.537,67.039,71.561,77.176,85.31,95.141,105.89,120.55,140.76,161.64,182.53,203.4
10.251,20.043,27.294,32.914,37.824,41.651,44.871,47.851,50.639,53.416,56.416,59.882,64.667,69.353,74.067,80.129,89.106,99.769,111.37,126.87,147.95,169.69,191.44,213.18
10.914,21.365,29.275,35.588,41.165,45.608,49.447,53.051,56.463,59.867,63.506,67.635,73.086,78.443,83.831,90.612,100.37,111.81,124.19,140.47,162.33,184.86,207.4,229.93
11.914,23.365,32.275,39.588,46.165,51.608,56.447,61.051,65.463,69.867,74.506,79.635,86.086,92.443,98.831,106.61,117.37,129.81,143.19,160.47,183.33,206.86,230.4,253.93
