1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,4,6,8,10,12,14,16,18,20,21.976,23.937,25.91,27.906,29.906,31.906,33.906,35.906,37.906,39.906,41.906,43.906,45.906,47.906
3,6,9,12,15,18,21,23.906,26.51,28.851,31.039,33.188,35.38,37.71,40.365,43.106,45.957,48.953,51.953,54.953,57.953,60.953,63.953,66.953
4,8,12,16,20,23.976,27.553,30.608,33.259,35.659,37.894,40.071,42.275,44.624,47.329,50.133,53.075,56.475,60.349,64.349,68.349,72.349,76.349,80.349
5,10,15,20,24.945,29.286,32.902,36.016,38.733,41.188,43.475,45.773,48.22,50.953,54.078,57.137,60.165,63.596,67.612,72.263,77.263,82.263,87.263,92.263
6,12,18,24,29.404,33.776,37.447,40.624,43.404,45.984,48.62,51.51,54.659,58.086,61.871,65.451,68.737,72.31,76.392,81.11,86.729,92.729,98.729,104.73
7,14,21,27.82,33.302,37.702,41.545,44.925,48.067,51.365,54.788,58.475,62.435,66.655,71.192,75.4,79.078,82.886,87.106,91.871,97.588,104.37,111.37,118.37
8,16,24,31.329,36.812,41.4,45.639,49.463,53.176,57.231,61.455,65.898,70.62,75.573,80.816,85.576,89.725,93.898,98.353,103.2,108.93,116.06,124.06,132.06
9,18,27,34.647,40.216,45.204,49.894,54.259,58.624,63.482,68.537,73.773,79.275,85.024,91.059,96.49,101.17,105.78,110.58,115.6,121.33,128.6,137.54,146.54
10,20,29.933,37.722,43.498,48.941,54.051,58.765,63.522,68.812,74.376,80.235,86.361,92.592,99.02,104.83,109.84,114.8,120,125.33,131.1,138.41,148.15,158.15
11,22,32.776,40.604,46.659,52.561,57.957,62.878,67.878,73.322,79.075,85.302,91.831,98.282,104.87,110.87,116.04,121.24,126.75,132.4,138.2,145.53,156,167
12,24,35.718,43.725,49.973,56.157,61.8,67,72.345,78.067,84.075,90.529,97.31,104.06,110.95,117.24,122.69,128.18,133.91,139.82,145.71,153.16,164.45,176.45
13,26,38.718,47.243,53.725,60.271,66.318,71.831,77.431,83.416,89.773,96.475,103.62,110.72,117.93,124.49,130.3,136.18,142.27,148.58,154.62,162.32,174.49,187.49
14,28,41.718,51.075,57.863,64.882,71.325,77.275,83.388,89.886,96.651,103.77,111.67,119.05,126.69,133.74,140.02,146.32,152.82,159.56,165.83,174,187.17,201.17
14.996,29.992,44.706,55.063,62.455,69.965,76.875,83.294,89.933,96.875,104.01,111.77,120.5,128.37,136.35,143.8,150.53,157.26,164.2,171.34,178.05,187.06,201.2,216.17
15.992,31.969,47.663,59.004,67.322,75.369,82.678,89.408,96.31,103.43,110.87,119.04,128.18,136.37,144.54,152.16,159.12,166.18,173.51,181.14,188.72,198.67,213.73,229.65
16.973,33.933,50.6,62.906,72.208,81.008,88.722,95.765,102.91,110.28,118.01,126.37,135.65,144.08,152.5,160.31,167.52,174.92,182.6,190.93,199.46,210.36,226.36,243.21
17.961,35.91,53.541,66.816,77.106,86.827,94.988,102.4,109.93,117.51,125.47,134.24,144.04,152.82,161.48,169.56,177.13,184.85,192.87,202,211.45,223.29,240.21,257.96
18.953,37.89,56.486,70.737,81.996,92.702,101.51,109.2,117.07,125.05,133.32,142.49,152.8,161.98,170.97,179.46,187.37,195.33,203.87,213.93,224.29,237.01,254.86,273.53
19.933,39.835,59.404,74.631,86.863,98.537,108.3,116.58,124.75,133.13,141.75,151.22,161.82,171.31,180.67,189.58,197.81,206.05,215.41,226.41,237.7,251.35,270.09,289.7
20.906,41.788,62.337,78.525,91.729,104.34,115.09,124.33,132.92,141.67,150.77,160.71,171.76,181.71,191.57,200.88,209.32,217.85,228.09,239.99,252.18,266.74,286.39,306.91
21.886,43.737,65.243,82.4,96.569,110.16,121.8,131.38,140.2,149.16,158.53,168.75,180.02,190.22,200.31,209.78,218.41,227.26,238,250.82,263.93,279.41,299.97,321.41
22.867,45.686,68.157,86.282,101.43,115.83,127.78,137.42,146.53,155.79,165.35,175.69,187.09,197.4,207.61,217.29,226.24,235.44,246.27,259.55,273.58,289.96,311.43,333.75
23.851,47.635,71.075,90.176,106.04,120.66,132.72,142.48,151.89,161.53,171.38,181.9,193.45,203.91,214.33,224.32,233.64,243.16,254.16,267.53,282.15,299.45,321.83,345.06
