1,2,3,4,5,6,7,7.9765,8.6667,9.0118,9.1529,9.2431,9.3843,9.5373,9.6196,9.7412,9.9255,10.278,11.035,12.035,13.035,14.035,15.035,16.035
2,4,6,8,10,12,13.875,15.259,16.118,16.596,16.808,16.957,17.188,17.396,17.529,17.741,18.063,18.561,19.522,21.129,23.125,25.125,27.125,29.125
3,6,9,12,15,17.812,19.992,21.565,22.584,23.149,23.416,23.612,23.89,24.137,24.322,24.6,25.047,25.694,26.824,28.631,31.227,34.227,37.227,40.227
4,8,12,16,19.898,23.008,25.396,27.173,28.322,28.973,29.294,29.533,29.855,30.141,30.373,30.722,31.278,32.098,33.4,35.396,38.161,41.871,45.871,49.871
5,10,15,20,24.392,27.682,30.294,32.231,33.502,34.251,34.659,34.961,35.341,35.675,35.961,36.373,37.047,38.043,39.545,41.702,44.588,48.533,53.459,58.459
6,12,18,23.831,28.431,31.914,34.702,36.804,38.212,39.114,39.69,40.133,40.655,41.098,41.494,42.043,42.882,44.059,45.761,48.078,51.071,55.082,60.58,66.58
7,14,21,27.333,32.067,35.635,38.51,40.729,42.255,43.294,44.035,44.647,45.322,45.918,46.471,47.173,48.169,49.463,51.255,53.694,56.776,60.863,66.533,73.439
8,16,23.882,30.431,35.263,38.898,41.827,44.09,45.682,46.812,47.651,48.337,49.075,49.737,50.353,51.11,52.165,53.525,55.353,57.855,61.012,65.173,70.875,78.31
9,18,26.475,33.133,38.051,41.765,44.733,47.043,48.71,49.929,50.851,51.576,52.349,53.047,53.698,54.49,55.576,56.992,58.855,61.4,64.608,68.835,74.588,82.176
10,20,28.831,35.576,40.588,44.392,47.4,49.761,51.498,52.824,53.804,54.553,55.345,56.067,56.765,57.592,58.702,60.18,62.082,64.667,67.91,72.184,77.992,85.643
11,21.957,31.035,37.855,42.941,46.824,50.067,52.631,54.514,55.996,57.153,58.063,58.984,59.816,60.651,61.6,62.812,64.455,66.435,69.047,72.318,76.624,82.478,90.18
12,23.816,33.027,39.902,45.027,49.129,52.71,55.482,57.49,59.157,60.596,62.027,63.318,64.333,65.349,66.412,67.769,69.69,71.965,74.718,78.004,82.333,88.231,95.98
13,25.553,34.863,41.78,46.941,51.502,55.6,58.745,61.008,62.918,64.733,67.078,69.02,70.31,71.576,72.949,74.706,77.129,79.929,83.004,86.31,90.655,96.588,104.38
14,27.286,36.71,43.682,48.89,54.02,58.91,62.753,65.58,68.086,70.58,73.875,76.576,78.459,80.341,82.318,84.753,87.855,91.184,94.541,97.863,102.22,108.18,116.02
15,29.098,38.663,45.702,50.941,56.502,62.067,66.694,70.376,73.627,76.804,81.063,84.533,86.992,89.639,92.427,95.553,99.184,102.91,106.45,109.79,114.17,120.17,128.06
16,31.031,40.816,47.949,53.243,59.078,65.196,70.518,74.969,78.816,82.545,87.424,91.396,94.282,97.42,100.85,104.55,108.58,112.63,116.32,119.67,124.11,130.16,138.16
17,33.031,43.243,50.463,55.831,61.835,68.431,74.341,79.447,83.918,87.969,93.063,97.227,100.53,104.31,108.24,112.39,116.81,121.16,125,128.41,132.94,139.06,147.39
18,35.031,46.024,53.361,58.769,64.851,71.78,78.133,83.725,88.706,93.251,98.737,103.29,107.06,111.23,115.56,120.08,124.82,129.4,133.34,136.78,141.43,147.85,157
19,37.031,49.02,56.871,62.396,68.482,75.682,82.494,88.4,93.671,98.584,104.44,109.35,113.46,117.93,122.44,127.3,132.31,137.1,141.33,145.46,150.97,158.36,168.51
20,39.031,52.012,60.839,67.173,73.855,81.6,88.851,95.165,100.87,106.12,112.46,117.97,122.51,127.38,132.31,137.47,142.79,147.89,152.82,157.89,164.41,172.79,183.95
21,41.031,55.012,64.839,72.173,79.855,88.569,96.392,103.17,109.42,115.24,122.13,128.24,133.28,138.68,144.04,149.58,155.23,160.57,165.6,170.82,177.94,187.29,199.44
22,43.031,58.012,68.839,77.173,85.569,94.569,102.67,109.76,116.36,122.6,129.84,136.27,141.64,147.39,153.05,158.84,164.72,170.28,175.51,180.87,188.4,198.34,211.42
23,45.031,60.992,72.58,81.478,90.141,99.255,107.58,114.9,121.73,128.22,135.77,142.51,148.2,154.24,160.15,166.17,172.29,178.11,183.7,189.29,197.12,207.47,221.04
23.863,46.702,63.333,75.545,85.145,94.361,103.9,112.53,120.09,127.18,133.92,141.71,148.71,154.65,160.93,167.07,173.36,179.79,186.05,192.19,198.23,206.53,217.37,231.45
