1,2,3,4,5,6,7,7.8353,8.2941,8.5333,8.7882,9.0706,9.298,9.4745,9.6627,10.102,10.753,11.588,12.588,13.588,14.588,15.588,16.584,17.565
2,4,6,8,10,11.941,13.42,14.357,14.875,15.165,15.459,15.788,16.071,16.302,16.525,16.984,17.682,18.702,20.51,22.51,24.51,26.502,28.494,30.471
3,6,9,12,14.941,17.278,18.78,19.753,20.306,20.608,20.906,21.247,21.545,21.792,22.035,22.514,23.227,24.29,26.471,29.353,32.353,35.341,38.325,41.29
4,8,12,15.976,19.408,21.769,23.302,24.298,24.867,25.204,25.576,26.02,26.435,26.741,27.008,27.498,28.216,29.302,31.498,34.549,38.341,42.329,46.306,50.263
5,10,15,19.569,23.047,25.427,26.98,28.086,28.91,29.608,30.396,31.243,32.086,32.757,33.278,33.937,34.714,35.804,38.012,41.063,45.122,50.047,55.016,59.957
6,12,17.969,22.776,26.267,28.682,30.514,32.118,33.525,34.91,36.416,37.961,39.514,40.859,41.965,43.086,44.196,45.404,47.612,50.675,54.733,60.082,66.051,71.98
7,14,20.737,25.604,29.118,31.753,34.102,36.275,38.298,40.435,42.698,44.976,47.282,49.4,51.153,52.765,54.302,55.851,58.141,61.216,65.275,70.91,77.827,84.741
8,16,23.118,28.004,31.553,34.518,37.384,40.102,42.729,45.549,48.506,51.455,54.427,57.216,59.541,61.624,63.573,65.498,67.992,71.078,75.137,81.09,88.992,96.882
9,17.973,25.302,30.224,33.824,37.122,40.478,43.749,47.012,50.549,54.227,57.875,61.537,65.016,67.925,70.502,72.875,75.165,77.875,80.969,85.027,91.263,100.13,108.98
10,19.965,27.569,32.506,36.169,39.843,43.647,47.333,51.114,55.294,59.631,63.949,68.302,72.42,75.906,78.976,81.749,84.392,87.306,90.408,94.467,101.08,110.92,120.75
11,21.965,30.196,35.169,38.949,43.051,47.114,50.922,54.796,59.153,63.843,68.659,73.494,77.976,81.714,84.957,87.878,90.753,93.894,97.004,101.15,108.5,119.31,130.07
12,23.965,33,38.173,42.176,46.714,50.98,54.914,58.847,63.247,68.118,73.451,78.694,83.275,87.027,90.29,93.271,96.278,99.667,102.82,107.34,115.62,127.37,139.05
13,25.965,35.549,41.059,45.388,50.42,55.114,59.443,63.69,68.365,73.569,79.541,85.278,90.008,93.886,97.302,100.46,103.69,107.36,110.64,115.51,124.63,137.25,149.85
14,27.965,38.161,44.016,48.796,54.333,59.592,64.561,69.435,74.678,80.353,86.957,93.161,98.224,102.51,106.32,109.87,113.47,117.45,120.94,126.11,136,149.42,162.88
15,29.965,40.831,47.086,52.345,58.345,64.086,69.667,75.204,80.98,87.129,94.349,101.03,106.44,111.19,115.5,119.48,123.41,127.7,131.44,136.96,147.58,161.75,175.97
16,31.961,43.69,50.471,56.18,62.608,68.769,74.855,80.91,87.102,93.522,101.05,107.98,113.65,118.75,123.47,127.8,132.02,136.61,140.65,146.63,157.99,172.9,187.86
16.992,33.929,46.643,54.286,60.675,67.494,74.031,80.522,86.976,93.498,100.02,107.61,114.6,120.42,125.83,130.86,135.47,139.96,144.92,149.4,156.07,168.18,183.85,199.55
17.988,35.922,49.631,58.275,65.471,72.651,79.553,86.349,92.933,99.553,106.13,113.78,120.82,126.71,132.21,137.4,142.25,146.98,152.56,157.82,165.28,178.18,194.61,211.05
18.984,37.914,52.616,62.255,70.353,77.945,85.2,92.259,98.973,105.74,112.47,120.24,127.38,133.37,138.95,144.26,149.33,154.34,160.68,166.78,175.02,188.72,205.92,223.11
19.98,39.906,55.604,66.231,75.329,83.604,91.184,98.549,105.55,112.6,119.53,127.45,134.75,140.95,146.73,152.24,157.51,163.03,170.23,177.16,186.21,200.69,218.67,236.63
20.976,41.898,58.592,70.22,80.318,89.42,97.349,105.04,112.37,119.8,127.16,135.47,143.14,149.67,155.7,161.45,166.93,173.17,181.26,189.02,198.89,214.16,232.92,251.63
21.976,43.898,61.592,74.22,85.318,94.984,103.29,111.25,118.88,126.62,134.33,142.96,150.92,157.71,163.97,169.93,175.62,182.32,191.29,199.91,210.61,226.69,246.24,265.71
22.976,45.898,64.592,78.22,90.31,100.36,109.05,117.34,125.19,133.13,141.02,149.82,157.95,164.9,171.32,177.45,183.38,190.17,199.82,209.32,220.85,237.74,258.08,278.31
23.91,47.765,67.392,81.953,94.973,105.52,114.76,123.56,131.87,140.22,148.49,157.68,166.16,173.47,180.27,186.82,193.18,200.26,210.55,220.91,233.25,250.96,272.09,293.07
