1,2,3,4,5,6,7,8,8.9412,9.6431,10.192,10.624,11.024,11.553,12.235,13.059,13.941,14.686,15.294,15.808,16.173,16.486,16.792,17.122
2,4,6,8,10,12,13.898,15.624,17.024,18.02,18.827,19.467,20.004,20.647,21.459,22.435,23.565,24.604,25.494,26.286,26.914,27.482,28.039,28.616
3,6,9,12,14.918,17.475,19.667,21.667,23.294,24.447,25.38,26.173,26.878,27.675,28.631,29.733,30.969,32.145,33.243,34.294,35.18,36.008,36.812,37.631
4,8,11.922,15.612,18.906,21.686,24.071,26.302,28.078,29.353,30.384,31.251,32.039,32.976,34.082,35.31,36.627,37.863,39.024,40.224,41.349,42.431,43.475,44.529
5,9.9608,14.412,18.349,21.882,24.894,27.494,29.945,31.91,33.345,34.502,35.475,36.353,37.412,38.663,40.004,41.392,42.682,43.902,45.173,46.424,47.722,48.996,50.282
6,11.804,16.545,20.667,24.416,27.612,30.545,33.396,35.698,37.435,38.784,39.937,40.976,42.212,43.627,45.09,46.569,47.929,49.22,50.557,51.882,53.325,54.812,56.31
7,13.608,18.573,22.867,26.816,30.255,33.71,37.118,39.925,42.137,43.82,45.251,46.545,48.035,49.675,51.29,52.875,54.341,55.714,57.125,58.525,60.071,61.741,63.435
8,15.494,20.663,25.075,29.224,32.996,37.035,40.988,44.325,47.024,49.078,50.82,52.365,54.078,55.969,57.796,59.545,61.149,62.612,64.09,65.573,67.204,69.031,70.914
9,17.325,22.643,27.165,31.525,35.69,40.318,44.855,48.812,52.09,54.576,56.596,58.42,60.424,62.596,64.647,66.58,68.31,69.839,71.392,72.969,74.682,76.655,78.722
10,19.078,24.518,29.169,33.753,38.373,43.635,48.82,53.494,57.522,60.686,63.153,65.443,67.992,70.576,72.914,75.055,76.922,78.494,80.118,81.8,83.596,85.71,87.961
11,20.922,26.537,31.306,36.071,41.239,47.122,52.831,57.906,62.318,65.996,69.039,71.886,74.898,77.8,80.392,82.769,84.804,86.427,88.094,89.871,91.749,94.012,96.439
12,22.855,28.812,33.678,38.69,44.533,51.024,57.133,62.4,67.118,71.29,74.957,78.188,81.349,84.525,87.275,89.843,92.082,93.784,95.486,97.337,99.306,101.73,104.33
13,24.855,31.671,36.91,42.392,48.945,56.086,62.804,68.596,73.733,78.427,82.639,86.133,89.38,92.859,95.886,98.639,101.06,102.89,104.64,106.56,108.63,111.22,114.01
14,26.855,34.671,40.596,46.69,53.902,61.71,69.114,75.576,81.329,86.596,91.302,95.047,98.392,102.09,105.5,108.54,111.18,113.17,115,117.01,119.23,122,124.96
15,28.855,37.667,44.239,50.941,58.784,67.259,75.341,82.475,88.894,94.706,99.965,104.06,107.52,111.33,115.05,118.41,121.27,123.4,125.33,127.48,129.87,132.81,135.95
16,30.855,40.667,47.98,55.314,63.788,72.914,81.678,89.525,96.576,102.86,108.61,113,116.59,120.6,124.7,128.35,131.4,133.67,135.71,138,140.55,143.66,146.97
17,32.855,43.667,51.718,59.584,68.698,78.482,87.941,96.439,104.01,110.75,116.93,121.7,125.49,129.73,134.13,138.05,141.28,143.69,145.87,148.31,151.02,154.29,157.78
18,34.855,46.667,55.482,63.91,73.659,84.102,94.251,103.35,111.42,118.57,125.08,130.17,134.19,138.64,143.28,147.43,150.83,153.37,155.7,158.29,161.15,164.59,168.25
19,36.855,49.667,59.482,68.616,78.945,90.063,100.91,110.56,119.09,126.65,133.49,138.85,143.08,147.72,152.69,157.05,160.59,163.26,165.74,168.48,171.51,175.11,178.93
20,38.855,52.667,63.482,73.408,84.365,96.153,107.65,117.88,127.01,135.13,142.37,148.12,152.71,157.58,162.82,167.38,171.05,173.86,176.47,179.36,182.55,186.31,190.29
21,40.855,55.667,67.482,78.384,90.039,102.45,114.56,125.38,135.1,143.75,151.44,157.6,162.5,167.6,173.04,177.77,181.57,184.51,187.25,190.29,193.61,197.52,201.65
22,42.855,58.667,71.482,83.337,95.678,108.74,121.4,132.74,143.01,152.19,160.32,167,172.2,177.45,183.04,187.9,191.82,194.89,197.76,200.92,204.38,208.43,212.71
23,44.855,61.667,75.173,87.475,100.51,114.26,127.61,139.52,150.24,159.79,168.23,175.22,180.62,186,191.7,196.69,200.74,203.92,206.92,210.2,213.79,217.97,222.39
24,46.816,64.384,78.369,91.125,104.82,119.24,133.32,145.94,157.3,167.39,176.26,183.55,189.15,194.7,200.57,205.7,209.86,213.15,216.26,219.66,223.38,227.69,232.25
